id_municipio;nombre_municipio;id_provincia;superficie_km2;perimetro;longitud;latitud;altitud
16253;Villar de Cañas;16;70.363072;41037;-2.5658079;39.77835802;815.0
16254;Villar de Domingo García;16;76.88770000000001;46551;-2.29427547;40.23853491;933.0
16255;Villar de la Encina;16;49.189482;34060;-2.52201473;39.63693289;842.0
16258;Villar del Humo;16;150.047753;54396;-1.62719785;39.87018066;990.0
16259;Villar del Infantado;16;21.764103;22621;-2.47861265;40.45501191;763.0
16263;Villar de Olalla;16;157.8283;87476;-2.19680616;40.0152484;921.0
16264;Villarejo de Fuentes;16;128.356153;49424;-2.69430346;39.78970652;860.0
16265;Villarejo de la Peñuela;16;13.019772;14990;-2.40961329;40.08699389;943.0
16266;Villarejo-Periesteban;16;33.428604;26693;-2.44122987;39.87090712;910.0
16269;Villares del Saz;16;70.160188;42910;-2.50690692;39.84039096;869.0
16270;Villarrubio;16;28.1981;28577;-2.8951749;39.94465693;821.0
16271;Villarta;16;25.616156;26115;-1.65250364;39.4404108;757.0
16272;Villas de la Ventosa;16;145.105225;56059;-2.43187557;40.2054271;853.0
16273;Villaverde y Pasaconsol;16;21.203944;20650;-2.2650562;39.7704989;857.0
16274;Víllora;16;68.904476;44323;-1.58635049;39.75307038;897.0
16275;Vindel;16;25.253002000000002;20721;-2.38068231;40.58793206;886.0
16276;Yémeda;16;28.83632;27641;-1.72248206;39.76286551;867.0
16277;Zafra de Záncara;16;78.718653;44238;-2.55885588;39.89215544;955.0
16278;Zafrilla;16;106.1107;57223;-1.61738636;40.19457725;1418.0
16279;Zarza de Tajo;16;45.820600000000006;29650;-3.13183013;40.01821259;709.0
16280;Zarzuela;16;40.330554;26535;-2.12875796;40.25535241;1054.0
16901;Campos del Paraíso;16;216.89028399999998;79999;-2.73842048;40.03753421;896.0
16902;Valdetórtola;16;103.21005;60625;-2.18602597;39.92051743;900.0
16903;Las Valeras;16;113.0482;50974;-2.15807311;39.77018631;873.0
16904;Fuentenava de Jábaga;16;133.1589;62502;-2.26399333;40.08622198;968.0
16905;Arcas;16;81.5239;48924;-2.11495294;39.98852404;960.0
16906;Los Valdecolmenas;16;31.310658;24672;-2.49722839;40.11998668;932.0
16908;Pozorrubielos de la Mancha;16;73.578835;50380;-2.03877807;39.44537978;779.0
16909;Sotorribas;16;149.2126;67241;-2.16373985;40.19522153;988.0
16910;Villar y Velasco;16;61.765701;34097;-2.41847881;40.14922267;978.0
17001;Agullana;17;27.493347;28092;2.84657328;42.39402494;162.0
17002;Aiguaviva;17;13.968900000000001;15581;2.76163011;41.93845315;164.0
17003;Albanyà;17;94.505172;80993;2.72019727;42.30454655;234.0
17004;Albons;17;11.304;16294;3.08590521;42.10437187;25.0
17005;El Far d'Empordà;17;9.2969;15141;2.99619535;42.25212616;43.0
17006;Alp;17;44.2488;40787;1.88550982;42.37253273;1161.0
17007;Amer;17;39.927600000000005;40619;2.60180784;42.01007358;186.0
17008;Anglès;17;16.2371;20529;2.63929213;41.95671537;163.0
17009;Arbúcies;17;86.29530000000001;51731;2.51366963;41.8160888;287.0
17010;Argelaguer;17;12.6334;20173;2.64194856;42.21307792;182.0
17011;L'Armentera;17;5.85;14678;3.07498075;42.17199929;6.0
17012;Avinyonet de Puigventós;17;12.5252;18657;2.91439402;42.24964566;71.0
17013;Begur;17;20.8592;39004;3.20724589;41.95431081;198.0
17014;La Vajol;17;4.66282;12622;2.80049422;42.40383379;542.0
17015;Banyoles;17;11.023299999999999;16856;2.7694699;42.12059137;165.0
17016;Bàscara;17;17.0537;19689;2.91021595;42.16066615;64.0
17018;Bellcaire d'Empordà;17;12.6436;18545;3.09454192;42.08088551;31.0
17019;Besalú;17;4.694;10330;2.69965703;42.19949028;168.0
17020;Bescanó;17;36.0569;29168;2.7427398;41.96550469;100.0
17021;Beuda;17;36.1997;43742;2.70978069;42.237136;339.0
17022;La Bisbal d'Empordà;17;20.615254;27000;3.03828637;41.96013018;35.0
17023;Blanes;17;17.7754;31312;2.79229296;41.67592157;14.0
17024;Bolvir;17;10.658697;17701;1.87857449;42.41958496;1144.0
17025;Bordils;17;6.993200000000001;14320;2.911441;42.04409797;41.0
17026;Borrassà;17;9.4902;13910;2.92653436;42.22323776;73.0
17027;Breda;17;5.010955;12660;2.55714072;41.7483613;169.0
17028;Brunyola i Sant Martí Sapresa;17;36.9479;29864;2.68467609;41.90460031;251.0
17029;Boadella i les Escaules;17;10.8489;16032;2.85606254;42.32960828;86.0
17030;Cabanes;17;15.0023;18313;2.97795707;42.3075044;24.0
17031;Cabanelles;17;56.0367;56075;2.81947141;42.23076724;194.0
17032;Cadaqués;17;26.519675000000003;53822;3.27565126;42.28808066;16.0
17033;Caldes de Malavella;17;56.982299999999995;48434;2.80903801;41.83670952;92.0
17034;Calonge i Sant Antoni;17;33.5882;33147;3.07314483;41.86228799;35.0
17035;Camós;17;15.578;17720;2.767546;42.093976;168.0
17036;Campdevànol;17;32.6508;29273;2.16705008;42.22418662;734.0
17037;Campelles;17;18.7103;21062;2.14056352;42.29463529;1301.0
17038;Campllong;17;8.4926;13768;2.83017718;41.89091853;112.0
17039;Camprodon;17;103.5728;80083;2.36545733;42.31288827;964.0
17040;Canet d'Adri;17;44.656099999999995;30924;2.73476445;42.03825128;246.0
17041;Cantallops;17;19.5356;18602;2.92494407;42.42218355;204.0
17042;Capmany;17;26.382199999999997;26695;2.92103112;42.37254;105.0
17043;Queralbs;17;93.62049999999999;44038;2.16127418;42.34832099;1220.0
17044;Cassà de la Selva;17;45.4305;32363;2.87439907;41.88728278;146.0
17046;Castellfollit de la Roca;17;0.7264;5687;2.55462098;42.21828475;281.0
17047;Castelló d'Empúries;17;42.247087;31013;3.07630065;42.25961136;17.0
17048;Castell dAro, Platja dAro i sAgaró;17;21.675374;23616;3.06798443;41.81426606;4.0
17049;Celrà;17;19.6878;20820;2.87907124;42.02461438;71.0
17050;Cervià de Ter;17;10.0939;21167;2.91032071;42.06771203;45.0
17051;Cistella;17;25.6102;25173;2.84850122;42.26853694;130.0
17052;Siurana;17;10.4437;14631;2.9948398;42.20943566;32.0
17054;Colera;17;24.208472999999998;28509;3.14982626;42.40421548;22.0
17055;Colomers;17;4.2669999999999995;12078;2.98758049;42.08406621;39.0
17056;Cornellà del Terri;17;27.851599999999998;29512;2.81573428;42.08983634;96.0
17057;Corçà;17;16.0885;22157;3.01707993;41.9893624;43.0
17058;Crespià;17;11.3181;19588;2.79921562;42.18696154;137.0
17060;Darnius;17;34.893;34985;2.83110073;42.36877743;187.0
17061;Das;17;14.829058999999999;24863;1.87037861;42.36086604;1221.0
17062;L'Escala;17;16.263099999999998;39227;3.13299609;42.12467235;13.0
17063;Espinelves;17;17.481594;19694;2.41749953;41.86884532;750.0
17064;Espolla;17;43.602262;33375;3.00104933;42.39238049;122.0
17065;Esponellà;17;15.779300000000001;24836;2.79549985;42.17884901;139.0
17066;Figueres;17;18.9909;28814;2.96027805;42.2678359;41.0
17067;Flaçà;17;6.8389999999999995;13040;2.95358208;42.05017515;33.0
17068;Foixà;17;18.5677;23244;2.997994651;42.03884127;79.0
17069;Fontanals de Cerdanya;17;28.678935000000003;27573;1.89950069;42.38582555;1149.0
17070;Fontanilles;17;9.376769000000001;23922;3.10741059;42.01207333;30.0
17071;Fontcoberta;17;17.0914;23110;2.79015688;42.14287655;203.0
17073;Fornells de la Selva;17;11.739834;15651;2.81285895;41.93119771;101.0
17074;Fortià;17;10.8839;15722;3.04092186;42.24200453;8.0
17075;Garrigàs;17;19.7166;27270;2.95297191;42.19277305;110.0
17076;Garrigoles;17;9.037;14979;3.03082812;42.10714627;85.0
17077;Garriguella;17;21.149064;22474;3.06508744;42.34215233;55.0
17078;Ger;17;32.7823;33369;1.84395105;42.41127149;1134.0
17079;Girona;17;38.972581;37522;2.82411899;41.98186075;69.0
17080;Gombrèn;17;43.299;32457;2.09102878;42.24850269;910.0
17081;Gualta;17;9.101396;14719;3.10389985;42.02919814;10.0
17082;Guils de Cerdanya;17;22.262809;35183;1.87825086;42.44794164;1379.0
17083;Hostalric;17;3.4438;8152;2.63362376;41.74404536;159.0
17084;Isòvol;17;10.802422;18365;1.817157318;42.37722114;1035.0
17085;Jafre;17;6.6687;12063;3.0113124;42.07266437;41.0
17086;La Jonquera;17;57.312137;51275;2.87348755;42.4173111;112.0
17087;Juià;17;8.310599999999999;14586;2.90687621;42.0172189;94.0
17088;Lladó;17;13.6078;16921;2.81330962;42.24904031;206.0
17089;Llagostera;17;77.0664;46822;2.8919991;41.82867449;155.0
17090;Llambilles;17;14.8902;15499;2.856219591;41.92072138;142.0
17091;Llanars;17;24.6668;28160;2.3442646;42.32046928;984.0
17092;Llançà;17;27.92504;33101;3.1517566;42.36281096;11.0
17093;Llers;17;21.2102;24538;2.91372377;42.29727963;137.0
17094;Llívia;17;12.986500000000001;18373;1.98244323;42.465141;1225.0
17095;Lloret de Mar;17;48.3816;41335;2.84739507;41.69957944;5.0
17096;Les Llosses;17;114.5104;95181;2.11999;42.15096;900.0
17097;Madremanya;17;13.6022;19197;2.95710219;41.98972464;173.0
17098;Maià de Montcal;17;17.2341;20200;2.74243129;42.22222718;237.0
17099;Meranges;17;37.57634;26797;1.78667633;42.44629879;1539.0
17100;Masarac;17;12.5523;16524;2.97280658;42.35130958;79.0
17101;Massanes;17;25.8689;21396;2.65136684;41.76569921;151.0
17102;Maçanet de Cabrenys;17;67.6815;38925;2.74787425;42.38626833;371.0
17103;Maçanet de la Selva;17;45.7254;35362;2.73045604;41.77749403;100.0
17105;Mieres;17;26.139;24250;2.64011215;42.12441236;278.0
17106;Mollet de Peralada;17;6.083200000000001;16524;2.99983443;42.36045394;59.0
17107;Molló;17;43.1621;34646;2.40437994;42.3468796;1181.0
17109;Montagut i Oix;17;93.4615;73708;2.59650517;42.23005764;276.0
17110;Mont-ras;17;12.304619;17619;3.14339831;41.9090308;89.0
17111;Navata;17;18.4235;27998;2.86163363;42.22393632;148.0
17112;Ogassa;17;45.4645;37895;2.27777937;42.26562673;942.0
17114;Olot;17;29.0529;30234;2.48816559;42.18183793;438.0
17115;Ordis;17;8.476128;14129;2.90721431;42.21855906;97.0
17116;Osor;17;51.766000000000005;43448;2.55670401;41.94522217;342.0
17117;Palafrugell;17;26.933568;36462;3.16397764;41.91718159;62.0
17118;Palamós;17;13.9647;37167;3.12865803;41.84674675;10.0
17119;Palau de Santa Eulàlia;17;8.638565999999999;18134;2.969137211;42.17725011;87.0
17120;Palau-saverdera;17;16.520257;17879;3.14962249;42.30781199;100.0
17121;Palau-sator;17;12.433033;16573;3.11031715;41.98874321;20.0
17123;Palol de Revardit;17;18.0819;22718;2.79513608;42.06903269;141.0
17124;Pals;17;25.713705;21158;3.14451674;41.97170928;52.0
17125;Pardines;17;31.4208;23377;2.21394337;42.31213783;1228.0
17126;Parlavà;17;6.218;13572;3.03047245;42.0223059;37.0
17128;Pau;17;10.442765999999999;16881;3.11641569;42.31581246;34.0
17129;Pedret i Marzà;17;8.630986;13304;3.06698477;42.31143974;35.0
17130;La Pera;17;11.9331;15612;2.97353297;42.02028902;89.0
17132;Peralada;17;43.743199999999995;40199;3.00858213;42.30826253;37.0
17133;Les Planes d'Hostoles;17;37.4811;38658;2.53692802;42.05562039;371.0
17134;Planoles;17;18.7528;24849;2.10481785;42.31578751;1126.0
17135;Pont de Molins;17;8.6337;14750;2.92178099;42.31565799;56.0
17136;Pontós;17;13.4987;16977;2.91760272;42.18676382;96.0
17137;Porqueres;17;33.7357;41255;2.747631444;42.12207158;182.0
17138;Portbou;17;9.271611;18055;3.15803504;42.42618874;27.0
17139;Les Preses;17;9.3994;15673;2.46107461;42.14068046;475.0
17140;El Port de la Selva;17;41.766342;54424;3.20510994;42.33787111;14.0
17141;Puigcerdà;17;18.618781;31915;1.92634012;42.43264078;1206.0
17142;Quart;17;38.3453;32973;2.84040177;41.9385079;94.0
17143;Rabós;17;45.14309599999999;35921;3.02891464;42.37887672;103.0
17144;Regencós;17;6.285299999999999;10951;3.1697877;41.95255303;76.0
17145;Ribes de Freser;17;41.584799999999994;41003;2.16777728;42.30628259;913.0
17146;Riells i Viabrea;17;27.069200000000002;31203;2.51241583;41.77641711;486.0
17147;Ripoll;17;73.68260000000001;55740;2.19082613;42.20127351;690.0
17148;Riudarenes;17;47.5573;33356;2.71770569;41.82053476;83.0
17149;Riudaura;17;23.538800000000002;27957;2.40861328;42.18765181;570.0
17150;Riudellots de la Selva;17;13.297;17166;2.80356829;41.89264159;97.0
17151;Riumors;17;6.3863;12876;3.04253588;42.22762077;6.0
17152;Roses;17;45.973228;43759;3.17830899;42.26182986;4.0
17153;Rupià;17;5.3147;11187;3.01059017;42.0207872;64.0
17154;Sales de Llierca;17;35.8211;37112;2.65000194;42.23567261;261.0
17155;Salt;17;6.614400000000001;12742;2.78141235;41.97437513;86.0
17157;Sant Andreu Salou;17;5.82;11517;2.82513664;41.87385206;130.0
17158;Sant Climent Sescebes;17;24.4242;25499;2.98034137;42.36874691;82.0
17159;Sant Feliu de Buixalleu;17;62.1199;38274;2.58617731;41.79126137;403.0
17160;Sant Feliu de Guíxols;17;15.922886;26566;3.02869534;41.78042564;3.0
17161;Sant Feliu de Pallerols;17;33.8394;34754;2.5075746;42.07575416;472.0
17162;Sant Ferriol;17;42.3204;54918;2.66894817;42.19781187;361.0
17163;Sant Gregori;17;48.9255;38119;2.75678122;41.98945699;100.0
17164;Sant Hilari Sacalm;17;82.9566;64962;2.50849539;41.87892558;798.0
17165;Sant Jaume de Llierca;17;6.9056;15762;2.60884075;42.21253782;202.0
17166;Sant Jordi Desvalls;17;11.9023;15018;2.95375973;42.07213289;58.0
17167;Sant Joan de les Abadesses;17;53.7208;40122;2.28626354;42.23260905;772.0
17168;Sant Joan de Mollet;17;3.2324;8861;2.94284327;42.045631;53.0
17169;Sant Julià de Ramis;17;18.348072;29560;2.85399914;42.02801672;178.0
17170;Vallfogona de Ripollès;17;38.986;27319;2.30273378;42.19622566;953.0
17171;Sant Llorenç de la Muga;17;32.2006;28530;2.79045415;42.32017708;166.0
17172;Sant Martí de Llémena;17;42.983900000000006;36731;2.64650349;42.03634793;257.0
17173;Sant Martí Vell;17;17.2932;23246;2.93006254;42.02011748;70.0
17174;Sant Miquel de Campmajor;17;33.6436;35344;2.67919209;42.13599323;223.0
17175;Sant Miquel de Fluvià;17;3.555162;8373;2.99222659;42.17169838;26.0
17176;Sant Mori;17;7.3881;13453;2.99123574;42.15382969;54.0
17177;Sant Pau de Segúries;17;8.7861;15566;2.36547744;42.26011148;852.0
17178;Sant Pere Pescador;17;18.2576;27669;3.08221872;42.18835879;5.0
17180;Santa Coloma de Farners;17;70.9421;45068;2.66311624;41.86351304;139.0
17181;Santa Cristina d'Aro;17;67.813;51237;2.996929218;41.81207685;29.0
17182;Santa Llogaia d'Àlguema;17;1.9341560000000002;6431;2.95253036;42.23353656;43.0
17183;Sant Aniol de Finestres;17;48.5013;43621;2.58690775;42.09012574;409.0
17184;Santa Pau;17;48.6049;38942;2.57167076;42.14430747;491.0
17185;Sant Joan les Fonts;17;31.9914;35589;2.50907002;42.21272222;322.0
17186;Sarrià de Ter;17;4.2562;9818;2.8239182;42.01555439;66.0
17187;Saus, Camallera i Llampaies;17;11.4388;22074;2.96318463;42.1218695;86.0
17188;La Selva de Mar;17;7.160415;10822;3.18694605;42.32440136;48.0
17189;La Cellera de Ter;17;14.6549;20712;2.62127615;41.96910478;160.0
17190;Serinyà;17;17.2093;21450;2.74486464;42.16872452;183.0
17191;Serra de Daró;17;8.176483;14503;3.07250239;42.02854672;14.0
17192;Setcases;17;48.931000000000004;31348;2.30115501;42.37552143;1278.0
17193;Sils;17;30.0961;35760;2.7427618;41.80574997;73.0
17194;Susqueda;17;50.9996;55151;2.547187277;42.01439887;816.0
17195;La Tallada d'Empordà;17;16.8033;26607;3.05609473;42.08000077;18.0
17196;Terrades;17;20.7687;25025;2.83985987;42.31003454;228.0
17197;Torrent;17;7.864561999999999;11477;3.12712171;41.95196888;42.0
17198;Torroella de Fluvià;17;16.953779;23335;3.04525812;42.17350061;10.0
17199;Torroella de Montgrí;17;66.11189999999999;56518;3.12621596;42.04332513;30.0
17200;Tortellà;17;11.011800000000001;15952;2.62980203;42.23298857;277.0
17201;Toses;17;57.709700000000005;37900;2.01810371;42.32187763;1446.0
17202;Tossa de Mar;17;38.434634;37662;2.930461;41.721889;3.0
17203;Ultramort;17;4.4201;8469;3.03462318;42.03626484;29.0
17204;Ullà;17;7.3275;11198;3.10834747;42.05177353;24.0
17205;Ullastret;17;11.016333;16292;3.06867893;42.00043051;48.0
17206;Urús;17;17.5782;19860;1.85418301;42.34993433;1264.0
17207;La Vall d'en Bas;17;90.63889999999999;53122;2.45692713;42.11759527;450.0
17208;La Vall de Bianya;17;93.68809999999999;59082;2.455821997;42.21095707;359.0
17209;Vall-llobrega;17;5.430524;11565;3.12552187;41.88100367;48.0
17210;Ventalló;17;25.5136;29081;3.026674;42.14922508;29.0
17211;Verges;17;9.319099999999999;15446;3.04655402;42.06123563;21.0
17212;Vidrà;17;34.4968;50395;2.30949153;42.12280149;980.0
17213;Vidreres;17;48.370861000000005;31974;2.77909064;41.78894616;91.0
17214;Vilabertran;17;2.2834;6130;2.97911727;42.28225082;19.0
17215;Vilablareix;17;6.1421;12175;2.77323054;41.95680526;115.0
17216;Viladasens;17;15.5285;17568;2.93031913;42.09586171;92.0
17217;Viladamat;17;11.359200000000001;17509;3.07572059;42.13341557;6.0
17218;Vilademuls;17;62.2161;51707;2.88677073;42.13869772;124.0
17220;Viladrau;17;50.7499;39061;2.3894192;41.84765935;820.0
17221;Vilafant;17;8.3638;15287;2.93786527;42.24703941;54.0
17222;Vilaür;17;5.669700000000001;13775;2.95507642;42.14388685;66.0
17223;Vilajuïga;17;13.201275;17934;3.09319102;42.32521854;32.0
17224;Vilallonga de Ter;17;64.33;35941;2.31170464;42.33152704;1071.0
17225;Vilamacolum;17;5.638851;11238;3.05850041;42.19495682;6.0
17226;Vilamalla;17;8.7815;15894;2.97049756;42.21863668;40.0
17227;Vilamaniscle;17;5.329974999999999;9728;3.06712685;42.37641067;167.0
17228;Vilanant;17;16.8469;19655;2.8892312;42.25489355;98.0
17230;Vila-sacra;17;6.0498;10759;3.01860299;42.26606644;15.0
17232;Vilopriu;17;16.7174;23478;2.99213626;42.10430399;76.0
17233;Vilobí d'Onyar;17;32.6224;29296;2.74292397;41.88906405;118.0
17234;Biure;17;10.0068;16030;2.89499912;42.33764783;77.0
17901;Cruïlles, Monells i Sant Sadurní de l'Heura;17;99.654488;51034;2.99099519;41.95621822;111.0
17902;Forallac;17;50.2179;36250;3.05439621;41.96006964;49.0
17903;Sant Julià del Llor i Bonmatí;17;9.6614;15646;2.66875938;41.96825158;130.0
18001;Agrón;18;27.0046;28928;-3.83009744;37.03037591;1059.0
18002;Alamedilla;18;90.71315;56076;-3.24475946;37.58043998;861.0
18003;Albolote;18;78.584091;62287;-3.65748033;37.23090185;649.0
18004;Albondón;18;34.479792;26883;-3.21087374;36.82729026;898.0
18005;Albuñán;18;8.53049;16363;-3.13273196;37.22739368;1114.0
18006;Albuñol;18;62.942333;38582;-3.20167375;36.79129267;240.0
18007;Albuñuelas;18;140.046775;57994;-3.62953573;36.92926956;734.0
18010;Aldeire;18;70.071146;60244;-3.07267592;37.16037152;1274.0
18011;Alfacar;18;16.727588;23807;-3.57046354;37.23688695;919.0
18012;Algarinejo;18;92.110411;43821;-4.15798102;37.32575532;606.0
18013;Alhama de Granada;18;419.6017;191127;-3.98605626;37.0037636;889.0
18014;Alhendín;18;50.5573;54054;-3.64587295;37.10823076;736.0
18015;Alicún de Ortega;18;22.833264;25973;-3.13664857;37.60839263;700.0
18016;Almegíjar;18;29.421362;30404;-3.30032661;36.90261248;818.0
18017;Almuñécar;18;83.36038;54279;-3.69091622;36.73441423;22.0
18018;Alquife;18;12.190171;25796;-3.11612282;37.17960943;1195.0
18020;Arenas del Rey;18;92.8061;60744;-3.89435636;36.95781442;874.0
18021;Armilla;18;4.3103;10128;-3.62690297;37.14031436;675.0
18022;Atarfe;18;47.252015;46469;-3.6887337;37.22271103;598.0
18023;Baza;18;545.3896070000001;189279;-2.77485648;37.49077779;843.0
18024;Beas de Granada;18;23.199421;26030;-3.4815134;37.21755854;1072.0
18025;Beas de Guadix;18;16.236905;23330;-3.2055964;37.2809596;950.0
18027;Benalúa;18;8.655700000000001;13410;-3.16508314;37.35220557;867.0
18028;Benalúa de las Villas;18;21.654558;29548;-3.68369321;37.42820145;841.0
18029;Benamaurel;18;127.8842;68979;-2.698784399;37.60891437;723.0
18030;Bérchules;18;69.586438;40977;-3.19011463;36.97540561;1319.0
18032;Bubión;18;14.863743;39579;-3.3573936;36.94867092;1281.0
18033;Busquístar;18;18.032364;22546;-3.2949278;36.93758369;1159.0
18034;Cacín;18;39.6057;47414;-3.91770899;37.05876512;701.0
18035;Cádiar;18;47.32112;42258;-3.18084098;36.94487044;920.0
18036;Cájar;18;1.6491259999999999;7207;-3.57097669;37.13433161;729.0
18037;Calicasas;18;11.249557;14539;-3.61846278;37.27353143;768.0
18038;Campotéjar;18;35.8202;34520;-3.6156536;37.48233309;935.0
18039;Caniles;18;216.75232499999998;63574;-2.72312271;37.43694658;906.0
18040;Cáñar;18;26.345838;27066;-3.42776601;36.92620013;1026.0
18042;Capileira;18;56.895266;37526;-3.35991264;36.96126531;1429.0
18043;Carataunas;18;4.662187;13666;-3.40856209;36.92332899;774.0
18044;Cástaras;18;28.359070000000003;32423;-3.25417487;36.93059265;1007.0
18045;Castilléjar;18;131.32489999999999;53404;-2.64338292;37.71495776;775.0
18046;Castril;18;243.255098;82319;-2.77929932;37.79447243;904.0
18047;Cenes de la Vega;18;6.488566;12736;-3.53735586;37.15945749;747.0
18048;Cijuela;18;17.918531;24050;-3.81055129;37.19984762;540.0
18049;Cogollos de Guadix;18;30.25681;25343;-3.16027745;37.22498913;1136.0
18050;Cogollos de la Vega;18;49.870881;38741;-3.57526467;37.27380305;999.0
18051;Colomera;18;111.976682;66547;-3.71436522;37.3742622;841.0
18053;Cortes de Baza;18;140.55668;56926;-2.771069;37.65604885;700.0
18054;Cortes y Graena;18;22.4011;29333;-3.21870296;37.30400297;974.0
18056;Cúllar;18;427.5347;99526;-2.57596221;37.58371761;892.0
18057;Cúllar Vega;18;4.2652;12931;-3.67166338;37.15344636;641.0
18059;Chauchina;18;21.211100000000002;24062;-3.77093889;37.20165324;552.0
18061;Chimeneas;18;90.32777899999999;62062;-3.8211484;37.13262106;693.0
18062;Churriana de la Vega;18;6.5667;13010;-3.64581291;37.14885746;655.0
18063;Darro;18;50.3474;38152;-3.29325661;37.35059768;1120.0
18064;Dehesas de Guadix;18;56.953284999999994;80350;-3.10106009;37.5910137;654.0
18065;Dehesas Viejas;18;13.8026;18540;-3.55222697;37.47372263;1008.0
18066;Deifontes;18;40.483193;43289;-3.59424027;37.32594516;737.0
18067;Diezma;18;42.093828;42679;-3.33182232;37.32111088;1228.0
18068;Dílar;18;79.278026;60855;-3.60152074;37.07448944;881.0
18069;Dólar;18;78.587325;81244;-2.99120971;37.17930415;1210.0
18070;Dúdar;18;8.367257;14073;-3.48276987;37.18650891;812.0
18071;Dúrcal;18;76.634218;49846;-3.56634078;36.988117;788.0
18072;Escúzar;18;46.389416000000004;34286;-3.76129307;37.06231421;873.0
18074;Ferreira;18;43.580636000000005;48344;-3.03620132;37.17247581;1269.0
18076;Fonelas;18;96.44139999999999;58972;-3.17521628;37.41328681;786.0
18077;Fornes;18;15.1509;25981;-3.85692302;36.95424126;858.0
18078;Freila;18;74.512789;54630;-2.90951304;37.52882525;795.0
18079;Fuente Vaqueros;18;16.0676;34008;-3.78484242;37.21996834;544.0
18082;Galera;18;118.2896;51923;-2.55073185;37.7433215;830.0
18083;Gobernador;18;23.005300000000002;26495;-3.319995342;37.47743928;1039.0
18084;Gójar;18;11.9664;19304;-3.60605951;37.10477183;791.0
18085;Gor;18;181.03481100000002;64893;-2.9694879;37.36926976;1239.0
18086;Gorafe;18;77.047977;60007;-3.04440458;37.47925162;854.0
18087;Granada;18;88.11;58832;-3.60001883;37.17641932;684.0
18088;Guadahortuna;18;121.24;63176;-3.39966868;37.55822516;969.0
18089;Guadix;18;324.1961;182142;-3.13638082;37.30161072;913.0
18093;Gualchos;18;31.030094;27291;-3.39076872;36.74323519;339.0
18094;Güéjar Sierra;18;238.945301;69297;-3.43875396;37.15955616;1087.0
18095;Güevéjar;18;9.749457;15742;-3.59731995;37.25714434;877.0
18096;Huélago;18;32.6235;31715;-3.26048883;37.41944952;911.0
18097;Huéneja;18;116.741017;65864;-2.94839159;37.17593942;1153.0
18098;Huéscar;18;472.8614;130886;-2.54009537;37.80977052;952.0
18099;Huétor de Santillán;18;93.273009;54628;-3.51676416;37.2184559;1024.0
18100;Huétor Tájar;18;39.9425;45878;-4.04716859;37.19468512;485.0
18101;Huétor Vega;18;4.237674;9524;-3.57174084;37.14461301;724.0
18102;Íllora;18;197.44240000000002;77482;-3.88172313;37.28611488;740.0
18103;Ítrabo;18;19.008875;24293;-3.63895096;36.79956445;390.0
18105;Iznalloz;18;247.63389999999998;138430;-3.53095401;37.39201995;804.0
18106;Játar;18;9.868500000000001;15775;-3.909995;36.93541262;966.0
18107;Jayena;18;79.5208;41045;-3.82352623;36.94763567;900.0
18108;Jérez del Marquesado;18;82.75134;49334;-3.15692541;37.1844213;1228.0
18109;Jete;18;13.906166;18871;-3.66855621;36.79707598;124.0
18111;Jun;18;3.6884230000000002;8581;-3.59458114;37.22140862;767.0
18112;Juviles;18;14.985638;16419;-3.22511081;36.94814817;1258.0
18114;La Calahorra;18;39.448296;49833;-3.06368298;37.18155072;1195.0
18115;Láchar;18;13.117637;16614;-3.83555349;37.19658225;540.0
18116;Lanjarón;18;60.381170000000004;49735;-3.48280867;36.91783148;659.0
18117;Lanteira;18;52.778162;46166;-3.138438099;37.1688658;1340.0
18119;Lecrín;18;40.487448;37466;-3.550705259;36.94797087;703.0
18120;Lentegí;18;23.757020999999998;25899;-3.67446558;36.83558871;645.0
18121;Lobras;18;16.054831999999998;22143;-3.212739;36.92971854;936.0
18122;Loja;18;447.4949;129441;-4.149957;37.166389;486.0
18123;Lugros;18;63.283185;44124;-3.2407447;37.23019882;1244.0
18124;Lújar;18;36.876786;34906;-3.40318791;36.78759064;526.0
18126;La Malahá;18;25.424661;29203;-3.72181357;37.10156467;708.0
18127;Maracena;18;4.889417;9879;-3.63439797;37.20723971;657.0
18128;Marchal;18;7.810700000000001;17131;-3.20145295;37.29676817;916.0
18132;Moclín;18;113.11286899999999;57880;-3.78682853;37.3426959;1086.0
18133;Molvízar;18;21.470112;22202;-3.60797845;36.786737;241.0
18134;Monachil;18;88.917631;50178;-3.53893588;37.13135337;806.0
18135;Montefrío;18;253.91049999999998;67516;-4.01052383;37.32104934;834.0
18136;Montejícar;18;87.5723;41331;-3.50494602;37.57189363;1147.0
18137;Montillana;18;75.167758;59960;-3.67229243;37.50191737;1023.0
18138;Moraleda de Zafayona;18;48.1637;40945;-3.96451008;37.16801177;624.0
18140;Motril;18;103.3109;58085;-3.52123441;36.74574584;39.0
18141;Murtas;18;71.699891;51006;-3.10838867;36.88713958;1115.0
18143;Nigüelas;18;30.925161;30979;-3.53885018;36.9779234;935.0
18144;Nívar;18;11.181103;19493;-3.57935526;37.25855855;1042.0
18145;Ogíjares;18;6.9539;12145;-3.60924803;37.11925921;720.0
18146;Orce;18;324.6574;79931;-2.47903387;37.72200758;927.0
18147;Órgiva;18;134.13909999999998;56886;-3.42391088;36.90119925;455.0
18148;Otívar;18;57.470159;43901;-3.68136529;36.81568141;286.0
