ID_MUNICIPIO;FECHA_ELECCION;V_+MAS+_2015;V_AJU_2015;V_ARAPV_2015;V_AVANT_2015;V_C's_2015;V_CANARIAS_DE_2015;V_CCD_2015;V_CCa-PNC_2015;V_CENTRO_MODE_2015;V_CILUS_2015;V_CRA_2015;V_DL_2015;V_DN_2015;V_EAJ-PNV_2015;V_EB_2015;V_EH_Bildu_2015;V_EL_PI_2015;V_EN_COMÚ_2015;V_EN_POSITIU_2015;V_ERC-CATSI_2015;V_EU-eX_2015;V_FDEE_2015;V_FE_de_las_J_2015;V_GBAI_2015;V_IFem_2015;V_IU-UPeC_2015;V_Independien_2015;V_JS,PC_2015;V_Ln_2015;V_MÉS_2015;V_NÓS_2015;V_OE_2015;V_P-LIB_2015;V_PACMA_2015;V_PCOE_2015;V_PCPE_2015;V_PFyV_2015;V_PH_2015;V_PLD_2015;V_PODEMOS_2015;V_PODEMOS-COM_2015;V_PODEMOS-En_2015;V_PP_2015;V_PREPAL_2015;V_PSOE_2015;V_PT_2015;V_PUM+J_2015;V_RECORTES_CE_2015;V_SAIn_2015;V_SOLUCIONA_2015;V_SOMVAL_2015;V_UPYD_2015;V_VOX_2015;V_X_LA_IZQUIE_2015;V_mlgXSÍ_2015;V_uniocat_2015
06029;2015-12;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;1;0;0;0;0;0;108;0;0;199;0;499;0;0;1;0;0;0;2;0;0;0;0
06030;2015-12;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;64;0;60;0;0;0;0;0;0;0;0;0;0;0
06031;2015-12;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;9;0;0;130;0;154;0;0;1;0;0;0;0;0;0;0;0
06032;2015-12;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;0;0;22;0;7;0;0;0;0;0;0;0;0;0;0;0
06033;2015-12;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;95;0;0;407;0;445;0;0;0;0;0;0;3;0;0;0;0
06034;2015-12;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;56;0;43;0;0;0;0;0;0;0;0;0;0;0
06035;2015-12;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;4;0;0;0;0;0;52;0;0;354;0;226;0;0;0;0;0;0;2;0;0;0;0
06036;2015-12;0;0;0;0;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;144;0;0;0;0;0;0;0;8;0;0;0;0;0;359;0;0;1198;0;1583;0;0;4;0;0;0;15;0;0;0;0
06037;2015-12;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;13;0;0;0;0;0;0;0;2;0;0;0;0;0;85;0;0;480;0;489;0;0;0;0;0;0;4;0;0;0;0
06038;2015-12;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;37;0;0;189;0;272;0;0;0;0;0;0;0;0;0;0;0
06039;2015-12;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0;0;331;0;963;0;0;1;0;0;0;1;0;0;0;0
06040;2015-12;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;4;0;0;0;0;0;0;0;5;0;0;0;0;0;53;0;0;200;0;444;0;0;1;0;0;0;2;0;0;0;0
06041;2015-12;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;135;0;160;0;0;0;0;0;0;0;0;0;0;0
06042;2015-12;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;2;0;0;0;0;0;82;0;0;196;0;292;0;0;0;0;0;0;0;0;0;0;0
06043;2015-12;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;9;0;0;0;0;0;0;0;2;0;0;0;0;0;65;0;0;174;0;198;0;0;1;0;0;0;5;0;0;0;0
06044;2015-12;0;0;0;0;2600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;616;0;0;0;0;0;0;0;108;0;0;0;0;0;2585;0;0;7338;0;7215;0;0;27;0;0;0;94;0;0;0;0
06045;2015-12;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;147;0;187;0;0;0;0;0;0;0;0;0;0;0
06046;2015-12;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;357;0;482;0;0;0;0;0;0;3;0;0;0;0
06047;2015-12;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;233;0;280;0;0;0;0;0;0;0;0;0;0;0
06048;2015-12;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;264;0;348;0;0;0;0;0;0;0;0;0;0;0
06049;2015-12;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;21;0;0;0;0;0;0;0;5;0;0;0;0;0;59;0;0;280;0;307;0;0;0;0;0;0;0;0;0;0;0
06050;2015-12;0;0;0;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;118;0;0;0;0;0;0;0;9;0;0;0;0;0;322;0;0;1291;0;1102;0;0;1;0;0;0;7;0;0;0;0
06051;2015-12;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;3;0;0;0;0;0;55;0;0;512;0;585;0;0;2;0;0;0;1;0;0;0;0
06052;2015-12;0;0;0;0;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;59;0;0;0;0;0;0;0;18;0;0;0;0;0;275;0;0;1355;0;988;0;0;0;0;0;0;9;0;0;0;0
06053;2015-12;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;2;0;0;0;0;0;48;0;0;95;0;241;0;0;0;0;0;0;0;0;0;0;0
06054;2015-12;0;0;0;0;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;85;0;0;0;0;0;0;0;11;0;0;0;0;0;389;0;0;1623;0;1627;0;0;4;0;0;0;13;0;0;0;0
06055;2015-12;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;7;0;0;0;0;0;141;0;0;605;0;639;0;0;0;0;0;0;4;0;0;0;0
06056;2015-12;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2;0;0;0;0;0;35;0;0;144;0;190;0;0;0;0;0;0;0;0;0;0;0
06057;2015-12;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;230;0;204;0;0;0;0;0;0;0;0;0;0;0
06058;2015-12;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;45;0;0;0;0;0;0;0;3;0;0;0;0;0;134;0;0;424;0;725;0;0;1;0;0;0;6;0;0;0;0
06059;2015-12;0;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;31;0;0;0;0;0;0;0;7;0;0;0;0;0;156;0;0;457;0;515;0;0;2;0;0;0;5;0;0;0;0
06060;2015-12;0;0;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;172;0;0;0;0;0;0;0;7;0;0;0;0;0;505;0;0;1369;0;1837;0;0;3;0;0;0;11;0;0;0;0
06061;2015-12;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;1;0;0;0;0;0;66;0;0;258;0;523;0;0;0;0;0;0;0;0;0;0;0
06062;2015-12;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;175;0;189;0;0;0;0;0;0;1;0;0;0;0
06063;2015-12;0;0;0;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;29;0;0;0;0;0;0;0;10;0;0;0;0;0;149;0;0;813;0;1217;0;0;7;0;0;0;6;0;0;0;0
06064;2015-12;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;143;0;309;0;0;0;0;0;0;0;0;0;0;0
06065;2015-12;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15;0;0;122;0;100;0;0;0;0;0;0;0;0;0;0;0
06066;2015-12;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;361;0;744;0;0;0;0;0;0;0;0;0;0;0
06067;2015-12;0;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;18;0;0;0;0;0;0;0;8;0;0;0;0;0;70;0;0;549;0;575;0;0;1;0;0;0;8;0;0;0;0
06068;2015-12;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1;0;0;0;0;0;17;0;0;117;0;176;0;0;0;0;0;0;2;0;0;0;0
06069;2015-12;0;0;0;0;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;46;0;0;0;0;0;0;0;6;0;0;0;0;0;170;0;0;626;0;1070;0;0;2;0;0;0;5;0;0;0;0
06070;2015-12;0;0;0;0;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;113;0;0;0;0;0;0;0;21;0;0;0;0;0;787;0;0;1467;0;2485;0;0;5;0;0;0;19;0;0;0;0
06071;2015-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;7;0;0;76;0;114;0;0;0;0;0;0;1;0;0;0;0
06072;2015-12;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;30;0;0;0;0;0;0;0;7;0;0;0;0;0;156;0;0;682;0;741;0;0;2;0;0;0;2;0;0;0;0
06073;2015-12;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;2;0;0;0;0;0;110;0;0;104;0;182;0;0;1;0;0;0;5;0;0;0;0
06074;2015-12;0;0;0;0;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;167;0;0;0;0;0;0;0;17;0;0;0;0;0;552;0;0;1177;0;1313;0;0;4;0;0;0;11;0;0;0;0
06075;2015-12;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;4;0;0;0;0;0;23;0;0;87;0;251;0;0;1;0;0;0;1;0;0;0;0
06076;2015-12;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;3;0;0;0;0;0;57;0;0;214;0;247;0;0;1;0;0;0;0;0;0;0;0
06077;2015-12;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;58;0;138;0;0;0;0;0;0;2;0;0;0;0
06078;2015-12;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;30;0;0;234;0;125;0;0;0;0;0;0;0;0;0;0;0
06079;2015-12;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;20;0;0;177;0;249;0;0;0;0;0;0;0;0;0;0;0
06080;2015-12;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;45;0;0;0;0;0;0;0;10;0;0;0;0;0;156;0;0;467;0;673;0;0;2;0;0;0;2;0;0;0;0
06081;2015-12;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1;0;0;0;0;0;146;0;0;208;0;396;0;0;0;0;0;0;2;0;0;0;0
06082;2015-12;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;36;0;0;88;0;143;0;0;0;0;0;0;0;0;0;0;0
06083;2015-12;0;0;0;0;5344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;1171;0;0;0;0;0;0;0;226;0;0;0;0;0;5128;0;0;9754;0;10171;0;0;62;0;0;0;221;0;0;0;0
06084;2015-12;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;41;0;0;378;0;341;0;0;1;0;0;0;4;0;0;0;0
06085;2015-12;0;0;0;0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;93;0;0;0;0;0;0;0;6;0;0;0;0;0;461;0;0;573;0;1055;0;0;6;0;0;0;4;0;0;0;0
06086;2015-12;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;26;0;0;0;0;0;0;0;2;0;0;0;0;0;96;0;0;298;0;391;0;0;2;0;0;0;0;0;0;0;0
06087;2015-12;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;32;0;0;0;0;0;0;0;4;0;0;0;0;0;146;0;0;567;0;709;0;0;3;0;0;0;2;0;0;0;0
06088;2015-12;0;0;0;0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;321;0;0;0;0;0;0;0;54;0;0;0;0;0;1269;0;0;2890;0;3217;0;0;11;0;0;0;31;0;0;0;0
06089;2015-12;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;39;0;0;173;0;226;0;0;0;0;0;0;4;0;0;0;0
06090;2015-12;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;0;0;0;0;0;0;0;3;0;0;0;0;0;80;0;0;215;0;281;0;0;0;0;0;0;1;0;0;0;0
06091;2015-12;0;0;0;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;47;0;0;0;0;0;0;0;2;0;0;0;0;0;234;0;0;1086;0;1131;0;0;0;0;0;0;3;0;0;0;0
06092;2015-12;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;135;0;198;0;0;2;0;0;0;1;0;0;0;0
06093;2015-12;0;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;45;0;0;0;0;0;0;0;13;0;0;0;0;0;233;0;0;1208;0;1617;0;0;5;0;0;0;3;0;0;0;0
06094;2015-12;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;6;0;0;0;0;0;0;0;2;0;0;0;0;0;50;0;0;258;0;642;0;0;2;0;0;0;1;0;0;0;0
06095;2015-12;0;0;0;0;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;510;0;0;0;0;0;0;0;40;0;0;0;0;0;798;0;0;1787;0;3015;0;0;7;0;0;0;20;0;0;0;0
06096;2015-12;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;101;0;38;0;0;1;0;0;0;0;0;0;0;0
06097;2015-12;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;53;0;0;0;0;0;0;0;1;0;0;0;0;0;196;0;0;603;0;793;0;0;4;0;0;0;10;0;0;0;0
06098;2015-12;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;138;0;217;0;0;0;0;0;0;0;0;0;0;0
06099;2015-12;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;20;0;0;0;0;0;0;0;1;0;0;0;0;0;47;0;0;198;0;429;0;0;0;0;0;0;3;0;0;0;0
06100;2015-12;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;0;0;0;0;0;0;0;4;0;0;0;0;0;43;0;0;342;0;327;0;0;0;0;0;0;3;0;0;0;0
06101;2015-12;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;20;0;0;186;0;146;0;0;0;0;0;0;1;0;0;0;0
06102;2015-12;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;2;0;0;0;0;0;61;0;0;308;0;409;0;0;0;0;0;0;1;0;0;0;0
06103;2015-12;0;0;0;0;382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;103;0;0;0;0;0;0;0;15;0;0;0;0;0;306;0;0;1125;0;1490;0;0;8;0;0;0;5;0;0;0;0
06104;2015-12;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;12;0;0;0;0;0;0;0;3;0;0;0;0;0;36;0;0;123;0;297;0;0;0;0;0;0;0;0;0;0;0
06105;2015-12;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;67;0;0;149;0;170;0;0;2;0;0;0;1;0;0;0;0
06106;2015-12;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;8;0;0;0;0;0;0;0;3;0;0;0;0;0;30;0;0;97;0;119;0;0;0;0;0;0;2;0;0;0;0
06107;2015-12;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;7;0;0;0;0;0;88;0;0;289;0;651;0;0;0;0;0;0;3;0;0;0;0
06108;2015-12;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;41;0;0;0;0;0;0;0;11;0;0;0;0;0;260;0;0;508;0;652;0;0;1;0;0;0;3;0;0;0;0
06109;2015-12;0;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;91;0;0;0;0;0;0;0;7;0;0;0;0;0;287;0;0;914;0;1623;0;0;1;0;0;0;3;0;0;0;0
06110;2015-12;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;43;0;43;0;0;0;0;0;0;0;0;0;0;0
06111;2015-12;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;88;0;202;0;0;0;0;0;0;1;0;0;0;0
06112;2015-12;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;2;0;0;0;0;0;41;0;0;125;0;132;0;0;0;0;0;0;0;0;0;0;0
06113;2015-12;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;121;0;0;0;0;0;0;0;8;0;0;0;0;0;270;0;0;671;0;783;0;0;4;0;0;0;8;0;0;0;0
06114;2015-12;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;31;0;79;0;0;0;0;0;0;0;0;0;0;0
06115;2015-12;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;44;0;0;0;0;0;0;0;3;0;0;0;0;0;101;0;0;290;0;329;0;0;2;0;0;0;1;0;0;0;0
06116;2015-12;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;401;0;516;0;0;0;0;0;0;3;0;0;0;0
06117;2015-12;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19;0;0;0;0;0;0;0;7;0;0;0;0;0;52;0;0;454;0;404;0;0;1;0;0;0;1;0;0;0;0
06118;2015-12;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;56;0;92;0;0;0;0;0;0;0;0;0;0;0
06119;2015-12;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;187;0;241;0;0;0;0;0;0;1;0;0;0;0
06120;2015-12;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;74;0;0;0;0;0;0;0;12;0;0;0;0;0;196;0;0;850;0;1236;0;0;5;0;0;0;1;0;0;0;0
06121;2015-12;0;0;0;0;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;91;0;0;0;0;0;0;0;8;0;0;0;0;0;216;0;0;905;0;995;0;0;4;0;0;0;6;0;0;0;0
06122;2015-12;0;0;0;0;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;99;0;0;0;0;0;0;0;31;0;0;0;0;0;532;0;0;1552;0;1847;0;0;13;0;0;0;18;0;0;0;0
06123;2015-12;0;0;0;0;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;153;0;0;0;0;0;0;0;21;0;0;0;0;0;495;0;0;930;0;1403;0;0;7;0;0;0;9;0;0;0;0
06124;2015-12;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;15;0;0;0;0;0;0;0;2;0;0;0;0;0;148;0;0;415;0;620;0;0;1;0;0;0;1;0;0;0;0
06125;2015-12;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;25;0;0;0;0;0;0;0;4;0;0;0;0;0;82;0;0;493;0;587;0;0;0;0;0;0;7;0;0;0;0
06126;2015-12;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;4;0;0;0;0;0;116;0;0;484;0;818;0;0;0;0;0;0;3;0;0;0;0
06127;2015-12;0;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;33;0;0;0;0;0;0;0;4;0;0;0;0;0;171;0;0;896;0;863;0;0;1;0;0;0;4;0;0;0;0
06128;2015-12;0;0;0;0;314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;80;0;0;0;0;0;0;0;10;0;0;0;0;0;410;0;0;1081;0;1184;0;0;6;0;0;0;7;0;0;0;0
06129;2015-12;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;20;0;0;0;0;0;0;0;3;0;0;0;0;0;42;0;0;151;0;220;0;0;0;0;0;0;0;0;0;0;0
06130;2015-12;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;49;0;91;0;0;0;0;0;0;0;0;0;0;0
06131;2015-12;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;0;159;0;482;0;0;2;0;0;0;1;0;0;0;0
06132;2015-12;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;60;0;0;0;0;0;0;0;2;0;0;0;0;0;124;0;0;136;0;269;0;0;3;0;0;0;1;0;0;0;0
06133;2015-12;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;18;0;0;0;0;0;0;0;9;0;0;0;0;0;52;0;0;518;0;652;0;0;0;0;0;0;1;0;0;0;0
06134;2015-12;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;23;0;0;124;0;151;0;0;0;0;0;0;1;0;0;0;0
06135;2015-12;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;2;0;0;0;0;0;69;0;0;405;0;323;0;0;0;0;0;0;4;0;0;0;0
06136;2015-12;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;4;0;0;0;0;0;123;0;0;331;0;568;0;0;2;0;0;0;0;0;0;0;0
06137;2015-12;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;0;0;0;0;0;0;0;2;0;0;0;0;0;83;0;0;226;0;387;0;0;1;0;0;0;4;0;0;0;0
06138;2015-12;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;16;0;0;0;0;0;0;0;6;0;0;0;0;0;95;0;0;185;0;415;0;0;0;0;0;0;2;0;0;0;0
