ID_MUNICIPIO;pct_psoe;pct_pp;pct_vox;pct_cs;pct_up_sumar;pct_erc;pct_jxcat;pct_cup;pct_pnv;pct_ehbildu;pct_bng;pct_cc;pct_prc;pct_naplus;pct_teruel;pct_otros
2058;0.523207;0.270042;0.008439;0.0;0.092827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105485
2059;0.514523;0.323651;0.008299;0.0;0.058091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.095436
2060;0.2668;0.481444;0.003009;0.0;0.101304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.147442
2061;0.338432;0.502868;0.0;0.0;0.070746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.087954
2062;0.423197;0.401254;0.0;0.0;0.0721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.103448
2063;0.46314;0.362533;0.000867;0.0;0.050304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.123157
2064;0.450794;0.396825;0.0;0.0;0.073016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.079365
2065;0.345;0.4575;0.0;0.0;0.105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0925
2066;0.446078;0.421569;0.004902;0.0;0.063725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.063725
2067;0.380313;0.370246;0.001119;0.0;0.115213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13311
2068;0.426923;0.330769;0.0;0.0;0.107692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.134615
2069;0.229226;0.453551;0.003534;0.0;0.107033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.206657
2070;0.690909;0.175758;0.00303;0.0;0.069697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.060606
2071;0.379115;0.461975;0.005675;0.0;0.07151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.081725
2072;0.41021;0.332726;0.0;0.0;0.084777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.172288
2073;0.320928;0.350593;0.002967;0.0;0.136192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18932
2074;0.359286;0.378521;0.001374;0.0;0.112663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.148157
2075;0.367025;0.432258;0.0;0.0;0.069534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.131183
2076;0.460377;0.433962;0.003774;0.0;0.045283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056604
2077;0.243902;0.512195;0.0;0.0;0.146341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.097561
2078;0.322628;0.331387;0.00146;0.0;0.220438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.124088
2079;0.273489;0.247464;0.001764;0.0;0.225408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.251875
2080;0.407317;0.385366;0.007317;0.0;0.104878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.095122
2081;0.296819;0.402476;0.001224;0.0;0.127753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.171729
2082;0.344828;0.310345;0.011494;0.0;0.16092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.172414
2083;0.443299;0.443299;0.0;0.0;0.06701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046392
2084;0.413636;0.413636;0.0;0.0;0.054545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.118182
2085;0.412214;0.458015;0.0;0.0;0.041985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.087786
2086;0.429849;0.410285;0.000559;0.0;0.086082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.073225
2901;0.393959;0.3991;0.000643;0.0;0.071337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.134961
3001;0.067138;0.501767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.431095
3002;0.247195;0.351159;0.000374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.401272
3003;0.122078;0.454545;0.002597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.420779
3004;0.249448;0.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.417219
3005;0.205107;0.446718;0.006384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.341791
3006;0.107969;0.341902;0.002571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.547558
3007;0.166667;0.311594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.521739
3008;0.29771;0.51145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19084
3009;0.219245;0.237042;0.00236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.541353
3010;0.199275;0.315217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.485507
3011;0.235672;0.293162;0.003928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.467238
3012;0.297872;0.374704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.327423
3013;0.282392;0.420819;0.003322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.293466
3014;0.191284;0.324404;0.003235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.481077
3015;0.222766;0.386753;0.002449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.388031
3016;0.240506;0.405063;0.037975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.316456
3017;0.210356;0.194175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.595469
3018;0.207667;0.317556;0.002667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.472111
3019;0.22942;0.349706;0.002724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.418149
3020;0.227848;0.341772;0.012658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.417722
3021;0.208923;0.373014;0.003047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.415016
3022;0.067797;0.457627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.474576
3023;0.249164;0.362876;0.001672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.386288
3024;0.312092;0.412092;0.002941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.272876
3025;0.298492;0.441206;0.00402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.256281
3026;0.231177;0.288441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.480382
3027;0.25;0.386364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.363636
3028;0.229369;0.364078;0.007282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.399272
3029;0.263736;0.346154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39011
3030;0.331765;0.237647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.430588
3031;0.222258;0.348566;0.002258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.426918
3032;0.193182;0.340909;0.045455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.420455
3033;0.115789;0.431579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.452632
3034;0.229341;0.383473;0.002786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.384401
3035;0.256983;0.314711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.428305
3036;0.103896;0.311688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.584416
3037;0.196552;0.293103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.510345
3038;0.236749;0.34629;0.007067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.409894
3039;0.169492;0.338983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.491525
3040;0.157658;0.337838;0.004505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
3041;0.176007;0.331867;0.000926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4912
3042;0.162451;0.383268;0.000973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.453307
3043;0.259588;0.299152;0.002019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.439241
3044;0.223431;0.450767;0.00251;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.323291
3045;0.320225;0.38764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.292135
3046;0.193686;0.33959;0.000853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46587
3047;0.213671;0.293088;0.001229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.492012
3048;0.181039;0.407338;0.00241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.409213
3049;0.218035;0.439447;0.001743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.340775
3050;0.16857;0.328225;0.00221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.500995
3051;0.243421;0.411184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.345395
3052;0.178707;0.467681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.353612
