ID_MUNICIPIO;FECHA_ELECCION;V_ANDECHA_2019;V_AVANT_ADELANTE_LOS_VERDES_2019;V_AxS�_2019;V_CAnda_2019;V_CCa-PNC-NC_2019;V_CHA_2019;V_CONTIGO_2019;V_CUP_2019;V_CUP-PR_2019;V_CpM_2019;V_Cs_2019;V_DPL_2019;V_EAJ-PNV_2019;V_ECP-GUANYEM_2019;V_EH_Bildu_2019;V_EXTREMADURA_UNIDA_2019;V_FE_de_las_J_2019;V_FIA_2019;V_GBAI_2019;V_IFem_2019;V_IZAR_2019;V_IZQP_2019;V_JxCAT-JUNTS_2019;V_JxCat_2019;V_MAS_2019;V_MDyC_2019;V_M_PA�S-CHA-_2019;V_M�S-ESQUERR_2019;V_M�S_COMPROM_2019;V_M�S_PA�S_2019;V_M�S_PA�S-EQ_2019;V_P-LIB_2019;V_PACMA_2019;V_PCPE_2019;V_PCTE_2019;V_PDSJE_2019;V_PH_2019;V_PODEMOS-EU_2019;V_PODEMOS-IU_2019;V_PP_2019;V_PPSO_2019;V_PRC_2019;V_PREPAL_2019;V_PSOE_2019;V_PUM+J_2019;V_PYLN_2019;V_RECORTES_CERO-GV_2019;V_RISA_2019;V_SOLIDARIA_2019;V_SOMOS_REGI�_2019;V_SUMAR_2019;V_Teruel_Existe_2019;V_UDT_2019;V_UIG-SOM-CUIDES_2019;V_UNIDOS_S�-A_2019;V_UNI�N_REGIO_2019;V_UPL_2019;V_VERDES_2019;V_VOX_2019;V_XAV_2019;V_centrados_2019;V_�TERUEL_EXI_2019
10032;2019-11;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;87;396;0;0;0;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0
10033;2019-11;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;102;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0
10034;2019-11;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;79;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0
10035;2019-11;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;171;275;0;0;0;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0
10036;2019-11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;23;40;0;0;0;103;0;0;1;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0
10037;2019-11;0;0;0;0;0;0;0;0;0;0;5196;0;0;0;0;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479;0;0;0;0;0;5943;16154;0;0;0;16543;98;0;94;0;0;0;0;0;0;0;0;0;0;0;8428;0;0;0
10038;2019-11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;18;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0
10039;2019-11;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;25;97;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0
10040;2019-11;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;74;0;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0
10041;2019-11;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;46;223;0;0;0;282;0;0;1;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0
10042;2019-11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;17;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
10043;2019-11;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;108;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0
10044;2019-11;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;63;152;0;0;0;522;1;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0
10045;2019-11;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;67;144;0;0;0;355;2;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0
10046;2019-11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;33;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0
10047;2019-11;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;83;120;0;0;0;361;2;0;3;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0
10048;2019-11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;55;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0
10049;2019-11;0;0;0;0;0;0;0;0;0;0;164;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;179;786;0;0;0;1286;6;0;5;0;0;0;0;0;0;0;0;0;0;0;374;0;0;0
10050;2019-11;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;23;273;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0
10051;2019-11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;161;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0
10052;2019-11;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;48;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0
10053;2019-11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;76;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0
10054;2019-11;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;30;97;0;0;0;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0
10055;2019-11;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;55;160;0;0;0;134;0;0;1;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0
10056;2019-11;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;42;102;0;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0
10057;2019-11;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;12;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0
10058;2019-11;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;49;116;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0
10059;2019-11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;52;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0
10060;2019-11;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;31;143;0;0;0;260;0;0;1;0;0;0;0;0;0;0;0;0;0;0;128;0;0;0
10061;2019-11;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;62;175;0;0;0;519;0;0;3;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0
10062;2019-11;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;34;0;0;0;170;0;0;1;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0
10063;2019-11;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;42;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0
10064;2019-11;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;326;0;0;0;426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0
10065;2019-11;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;25;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0
10066;2019-11;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;6;42;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0
10067;2019-11;0;0;0;0;0;0;0;0;0;0;434;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;603;2029;0;0;0;2471;10;0;8;0;0;0;0;0;0;0;0;0;0;0;1267;0;0;0
10068;2019-11;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;69;154;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0
10069;2019-11;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;159;0;0;0;260;1;0;4;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0
10070;2019-11;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;193;0;0;0;176;0;0;2;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0
10071;2019-11;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;21;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
10072;2019-11;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;24;125;0;0;0;328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0
10073;2019-11;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;34;151;0;0;0;200;0;0;1;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0
10075;2019-11;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;34;0;0;0;67;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0
10076;2019-11;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;126;0;0;0;236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0
10077;2019-11;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;24;107;0;0;0;198;0;0;2;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0
10078;2019-11;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;71;0;0;0;119;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0
10079;2019-11;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;54;182;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0
10080;2019-11;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;77;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0
10081;2019-11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;46;0;0;0;43;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0
10082;2019-11;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;72;272;0;0;0;699;2;0;2;0;0;0;0;0;0;0;0;0;0;0;168;0;0;0
10083;2019-11;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0
10084;2019-11;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;177;0;0;0;331;1;0;1;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0
10085;2019-11;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;60;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0
10086;2019-11;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;69;0;0;0;81;0;0;1;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0
10087;2019-11;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;293;0;0;0;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;0;0;0
10088;2019-11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;46;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0
10089;2019-11;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;80;141;0;0;0;403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0
10090;2019-11;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;82;0;0;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0
10091;2019-11;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;101;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0
10092;2019-11;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;49;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0
10093;2019-11;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;42;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0
10094;2019-11;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;26;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0
10095;2019-11;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;43;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0
10096;2019-11;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;343;520;0;0;0;948;1;0;1;0;0;0;0;0;0;0;0;0;0;0;218;0;0;0
10097;2019-11;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;18;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0
10098;2019-11;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;28;90;0;0;0;93;0;0;1;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0
10099;2019-11;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;86;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0
10100;2019-11;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;58;100;0;0;0;207;1;0;1;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0
10101;2019-11;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;38;0;0;0;53;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0
10102;2019-11;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;95;0;0;0;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0
10103;2019-11;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;21;92;0;0;0;138;0;0;1;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0
10104;2019-11;0;0;0;0;0;0;0;0;0;0;237;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;240;982;0;0;0;1153;5;0;5;0;0;0;0;0;0;0;0;0;0;0;706;0;0;0
10105;2019-11;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;102;446;0;0;0;540;1;0;6;0;0;0;0;0;0;0;0;0;0;0;303;0;0;0
10106;2019-11;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;33;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
10107;2019-11;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;213;0;0;0;360;0;0;1;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0
10108;2019-11;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;36;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0
10109;2019-11;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;70;278;0;0;0;425;0;0;2;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0
10110;2019-11;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;116;357;0;0;0;485;3;0;4;0;0;0;0;0;0;0;0;0;0;0;324;0;0;0
10111;2019-11;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;73;254;0;0;0;303;1;0;3;0;0;0;0;0;0;0;0;0;0;0;168;0;0;0
10112;2019-11;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;47;384;0;0;0;380;1;0;3;0;0;0;0;0;0;0;0;0;0;0;196;0;0;0
10113;2019-11;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;195;297;0;0;0;726;1;0;3;0;0;0;0;0;0;0;0;0;0;0;185;0;0;0
10114;2019-11;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;110;64;0;0;0;349;0;0;2;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0
10115;2019-11;0;0;0;0;0;0;0;0;0;0;192;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;245;736;0;0;0;939;3;0;4;0;0;0;0;0;0;0;0;0;0;0;338;0;0;0
10116;2019-11;0;0;0;0;0;0;0;0;0;0;165;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;349;476;0;0;0;1041;4;0;4;0;0;0;0;0;0;0;0;0;0;0;403;0;0;0
10117;2019-11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0
10118;2019-11;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;55;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0
10119;2019-11;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;26;99;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0
10120;2019-11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;30;0;0;0;45;0;0;2;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0
10121;2019-11;0;0;0;0;0;0;0;0;0;0;321;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;484;1445;0;0;0;1975;2;0;11;0;0;0;0;0;0;0;0;0;0;0;847;0;0;0
10122;2019-11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;40;0;0;0;61;0;0;1;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0
10123;2019-11;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;27;92;0;0;0;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0
10124;2019-11;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;136;0;0;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0
10125;2019-11;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;155;0;0;0;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;0;0
10126;2019-11;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;43;348;0;0;0;350;1;0;1;0;0;0;0;0;0;0;0;0;0;0;143;0;0;0
10127;2019-11;0;0;0;0;0;0;0;0;0;0;237;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;342;677;0;0;0;994;4;0;5;0;0;0;0;0;0;0;0;0;0;0;647;0;0;0
10128;2019-11;0;0;0;0;0;0;0;0;0;0;223;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;240;885;0;0;0;1554;2;0;1;0;0;0;0;0;0;0;0;0;0;0;650;0;0;0
10129;2019-11;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;16;47;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0
10130;2019-11;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;171;265;0;0;0;603;1;0;1;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0
10131;2019-11;0;0;0;0;0;0;0;0;0;0;606;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;737;2339;0;0;0;2451;12;0;14;0;0;0;0;0;0;0;0;0;0;0;1994;0;0;0
10132;2019-11;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;51;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0
