ID_MUNICIPIO;V_BLANCOS_2019;PARTICIPACION_2019
18097;0;66.84266103484688
18098;33;64.03759019969793
18099;13;74.84197218710493
18100;66;69.06339877454045
18101;77;70.77997671711293
18102;46;65.88120976557755
18103;3;70.02801120448179
18105;22;63.65299189966031
18106;3;65.37530266343826
18107;1;69.8913043478261
18108;2;73.47931873479318
18109;5;72.02680067001675
18111;29;71.1840726510653
18112;2;65.38461538461539
18114;7;72.64957264957265
18115;13;67.02087286527514
18116;13;70.9733893557423
18117;1;72.43460764587525
18119;7;74.00468384074942
18120;4;76.69172932330827
18121;1;66.38655462184873
18122;109;68.83206202325873
18123;5;71.12676056338029
18124;1;65.35211267605634
18126;9;71.3091922005571
18127;150;69.33254925022052
18128;1;79.21686746987952
18132;23;77.97484682360529
18133;6;71.20418848167539
18134;39;66.33355176933159
18135;24;65.72405929304446
18136;14;74.24071991001125
18137;3;75.72314049586777
18138;25;64.65587044534414
18140;225;63.490606017799124
18141;0;62.82722513089005
18143;2;69.94708994708995
18144;3;72.54901960784314
18145;67;72.64643872032266
18146;10;69.35483870967742
18147;16;62.18878248974008
18148;5;78.52604828462516
18149;42;72.59615384615384
18150;51;67.73406088454911
18151;4;63.984674329501914
18152;3;71.44396551724138
18153;54;69.88906497622821
18154;4;68.0244399185336
18157;7;73.43205574912892
18158;43;60.93005765856104
18159;2;77.35085945399393
18161;0;81.22448979591836
18162;3;72.25244831338411
18163;0;66.2379421221865
18164;11;63.40782122905028
18165;22;67.29191090269636
18167;9;67.5910821098423
18168;11;72.2860791826309
18170;0;66.8769716088328
18171;11;72.4976167778837
18173;50;66.20735637293032
18174;3;74.48275862068967
18175;62;68.6763334181294
18176;2;67.76859504132231
18177;5;62.66666666666667
18178;1;71.3855421686747
18179;8;63.894523326572006
18180;2;64.46540880503144
18181;0;69.0721649484536
18182;8;63.44755970924195
18183;0;60.99518459069021
18184;16;70.31463748290014
18185;5;79.63302752293579
18187;2;68.62745098039215
18188;10;74.36208991494532
18189;9;76.17834394904459
18192;3;76.94938440492476
18193;116;68.97683139145573
18194;12;67.36997055937192
18901;5;66.05316973415133
18902;3;78.32446808510637
18903;9;63.84976525821596
18904;1;67.47638326585695
18905;122;66.33095359510453
18906;2;70.98560354374308
18907;4;77.07150964812712
18908;3;71.26288659793815
18909;0;78.40466926070039
18910;1;61.83098591549295
18911;53;68.87684356485566
18912;7;68.49112426035504
18913;2;68.74189364461738
18914;11;75.6024096385542
18915;4;65.28925619834712
18916;6;60.22038567493113
21001;0;69.40418679549114
21002;132;70.32358431860611
21003;4;69.5906432748538
21004;23;62.6733921815889
21005;84;60.314840675384026
21006;19;66.1547726588377
21007;66;66.90703872080263
21008;10;63.863287250384026
21009;4;63.189448441246995
21010;174;58.70361734727866
21011;23;67.74285714285713
