ID_MUNICIPIO;FECHA_ELECCION;V_ALCD_2016;V_C's_2016;V_CCD_2016;V_CCD-CI_2016;V_CCa-PNC_2016;V_CCa-PNC-NC_2016;V_CILUS_2016;V_CUP_2016;V_EAJ-PNV_2016;V_EB_2016;V_ECP_2016;V_ENTABAN_2016;V_ERC-CATSÍ_2016;V_FE_2016;V_FE_de_las_J_2016;V_FME_2016;V_IMC_2016;V_INDEPENDIEN_2016;V_IZAR_2016;V_JXC_2016;V_Ln_2016;V_MAS_2016;V_PACMA_2016;V_PCOE_2016;V_PCPE_2016;V_PFyV_2016;V_PH_2016;V_PODEMOS-COM_2016;V_PODEMOS-EN_MAREA-ANOVA-EU_2016;V_PODEMOS-IU-EQUO_2016;V_PP_2016;V_PREPAL_2016;V_PSOE_2016;V_PUEDE_2016;V_PxC_2016;V_RECORTES_CERO-GRUPO_VERDE_2016;V_REPO_2016;V_SAIn_2016;V_SI_2016;V_SOMVAL_2016;V_SUMAR_2016;V_Teruel_Existe_2016;V_UDT_2016;V_UNIDAD_DEL_PUEBLO_2016;V_UPL_2016;V_UPyD_2016;V_VOX_2016
08052;2016-06;0;2;0;0;0;0;0;0;0;0;11;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4;0;0;0;0;0;0;0;38;0;0;0;0;0;0
08053;2016-06;0;140;0;0;0;0;0;0;0;0;396;0;305;0;0;0;0;0;0;0;0;0;26;0;3;0;0;0;0;0;179;0;269;0;0;1;0;0;0;0;264;0;0;0;0;0;0
08054;2016-06;0;870;0;0;0;0;0;0;0;0;1811;0;998;0;0;0;0;0;0;0;0;0;122;0;5;0;0;0;0;0;743;0;961;0;0;19;0;0;0;0;556;0;0;0;0;0;0
08055;2016-06;0;24;0;0;0;0;0;0;0;0;66;0;117;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;22;0;22;0;0;0;0;0;0;0;66;0;0;0;0;0;0
08056;2016-06;0;4823;0;0;0;0;0;0;0;0;7237;0;2969;0;0;0;0;0;0;0;0;0;640;0;33;0;0;0;0;0;5275;0;4582;0;0;93;0;0;0;0;2068;0;0;0;0;0;0
08057;2016-06;0;0;0;0;0;0;0;0;0;0;7;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;17;0;0;0;0;0;0
08058;2016-06;0;102;0;0;0;0;0;0;0;0;325;0;180;0;0;0;0;0;0;0;0;0;34;0;4;0;0;0;0;0;131;0;167;0;0;3;0;0;0;0;143;0;0;0;0;0;0
08059;2016-06;0;11;0;0;0;0;0;0;0;0;37;0;79;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;4;0;0;0;0;0;0;0;49;0;0;0;0;0;0
08060;2016-06;0;1;0;0;0;0;0;0;0;0;12;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0
08061;2016-06;0;93;0;0;0;0;0;0;0;0;303;0;154;0;0;0;0;0;0;0;0;0;18;0;1;0;0;0;0;0;127;0;141;0;0;3;0;0;0;0;129;0;0;0;0;0;0
08062;2016-06;0;58;0;0;0;0;0;0;0;0;106;0;178;0;0;0;0;0;0;0;0;0;16;0;1;0;0;0;0;0;62;0;67;0;0;1;0;0;0;0;125;0;0;0;0;0;0
08063;2016-06;0;8;0;0;0;0;0;0;0;0;44;0;122;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;12;0;19;0;0;1;0;0;0;0;121;0;0;0;0;0;0
08064;2016-06;0;55;0;0;0;0;0;0;0;0;231;0;392;0;0;0;0;0;0;0;0;0;22;0;1;0;0;0;0;0;66;0;101;0;0;0;0;0;0;0;353;0;0;0;0;0;0
08065;2016-06;0;32;0;0;0;0;0;0;0;0;113;0;225;0;0;0;0;0;0;0;0;0;17;0;1;0;0;0;0;0;63;0;62;0;0;2;0;0;0;0;259;0;0;0;0;0;0
08066;2016-06;0;104;0;0;0;0;0;0;0;0;229;0;198;0;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;119;0;131;0;0;2;0;0;0;0;119;0;0;0;0;0;0
08067;2016-06;0;183;0;0;0;0;0;0;0;0;645;0;1082;0;0;0;0;0;0;0;0;0;50;0;3;0;0;0;0;0;264;0;369;0;0;6;0;0;0;0;928;0;0;0;0;0;0
08068;2016-06;0;516;0;0;0;0;0;0;0;0;1187;0;847;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;614;0;557;0;0;19;0;0;0;0;476;0;0;0;0;0;0
08069;2016-06;0;230;0;0;0;0;0;0;0;0;522;0;563;0;0;0;0;0;0;0;0;0;26;0;5;0;0;0;0;0;256;0;231;0;0;7;0;0;0;0;276;0;0;0;0;0;0
08070;2016-06;0;3;0;0;0;0;0;0;0;0;23;0;70;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;8;0;0;2;0;0;0;0;75;0;0;0;0;0;0
08071;2016-06;0;1;0;0;0;0;0;0;0;0;30;0;60;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;7;0;13;0;0;0;0;0;0;0;43;0;0;0;0;0;0
08072;2016-06;0;750;0;0;0;0;0;0;0;0;1760;0;1305;0;0;0;0;0;0;0;0;0;137;0;8;0;0;0;0;0;829;0;764;0;0;10;0;0;0;0;817;0;0;0;0;0;0
08073;2016-06;0;5287;0;0;0;0;0;0;0;0;13465;0;3335;0;0;0;0;0;0;0;0;0;772;0;74;0;0;0;0;0;6067;0;11258;0;0;138;0;0;0;0;1335;0;0;0;0;0;0
08074;2016-06;0;975;0;0;0;0;0;0;0;0;2080;0;907;0;0;0;0;0;0;0;0;0;150;0;8;0;0;0;0;0;898;0;1087;0;0;14;0;0;0;0;508;0;0;0;0;0;0
08075;2016-06;0;292;0;0;0;0;0;0;0;0;675;0;479;0;0;0;0;0;0;0;0;0;48;0;3;0;0;0;0;0;358;0;297;0;0;2;0;0;0;0;299;0;0;0;0;0;0
08076;2016-06;0;1142;0;0;0;0;0;0;0;0;3223;0;1735;0;0;0;0;0;0;0;0;0;199;0;13;0;0;0;0;0;1264;0;1961;0;0;39;0;0;0;0;912;0;0;0;0;0;0
08077;2016-06;0;3326;0;0;0;0;0;0;0;0;6172;0;2409;0;0;0;0;0;0;0;0;0;413;0;22;0;0;0;0;0;4304;0;5374;0;0;85;0;0;0;0;1724;0;0;0;0;0;0
08078;2016-06;0;1;0;0;0;0;0;0;0;0;11;0;35;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;52;0;0;0;0;0;0
08079;2016-06;0;11;0;0;0;0;0;0;0;0;14;0;105;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;12;0;17;0;0;0;0;0;0;0;89;0;0;0;0;0;0
08080;2016-06;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0
08081;2016-06;0;11;0;0;0;0;0;0;0;0;30;0;65;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;9;0;5;0;0;0;0;0;0;0;94;0;0;0;0;0;0
08082;2016-06;0;94;0;0;0;0;0;0;0;0;208;0;83;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;110;0;108;0;0;1;0;0;0;0;76;0;0;0;0;0;0
08083;2016-06;0;30;0;0;0;0;0;0;0;0;91;0;494;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;32;0;43;0;0;1;0;0;0;0;441;0;0;0;0;0;0
08084;2016-06;0;42;0;0;0;0;0;0;0;0;158;0;232;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;60;0;67;0;0;1;0;0;0;0;183;0;0;0;0;0;0
08085;2016-06;0;18;0;0;0;0;0;0;0;0;76;0;195;0;0;0;0;0;0;0;0;0;13;0;1;0;0;0;0;0;59;0;40;0;0;0;0;0;0;0;251;0;0;0;0;0;0
08086;2016-06;0;1295;0;0;0;0;0;0;0;0;2274;0;1344;0;0;0;0;0;0;0;0;0;166;0;6;0;0;0;0;0;996;0;1391;0;0;33;0;0;0;0;977;0;0;0;0;0;0
08087;2016-06;0;11;0;0;0;0;0;0;0;0;14;0;36;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;4;0;0;0;0;0;0;0;45;0;0;0;0;0;0
08088;2016-06;0;739;0;0;0;0;0;0;0;0;1539;0;2295;0;0;0;0;0;0;0;0;0;117;0;15;0;0;0;0;0;720;0;846;0;0;14;0;0;0;0;1743;0;0;0;0;0;0
08089;2016-06;0;3412;0;0;0;0;0;0;0;0;6121;0;2244;0;0;0;0;0;0;0;0;0;438;0;42;0;0;0;0;0;3324;0;4813;0;0;65;0;0;0;0;1467;0;0;0;0;0;0
08090;2016-06;0;0;0;0;0;0;0;0;0;0;7;0;30;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;7;0;0;0;0;0;0;0;46;0;0;0;0;0;0
08091;2016-06;0;325;0;0;0;0;0;0;0;0;1052;0;799;0;0;0;0;0;0;0;0;0;52;0;8;0;0;0;0;0;336;0;564;0;0;6;0;0;0;0;425;0;0;0;0;0;0
08092;2016-06;0;82;0;0;0;0;0;0;0;0;327;0;755;0;0;0;0;0;0;0;0;0;26;0;2;0;0;0;0;0;192;0;241;0;0;2;0;0;0;0;702;0;0;0;0;0;0
08093;2016-06;0;1;0;0;0;0;0;0;0;0;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0
08094;2016-06;0;54;0;0;0;0;0;0;0;0;192;0;328;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;98;0;128;0;0;2;0;0;0;0;258;0;0;0;0;0;0
08095;2016-06;0;1;0;0;0;0;0;0;0;0;8;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;22;0;0;0;0;0;0
08096;2016-06;0;3338;0;0;0;0;0;0;0;0;6421;0;4813;0;0;0;0;0;0;0;0;0;576;0;33;0;0;0;0;0;3588;0;5260;0;0;94;0;0;0;0;4229;0;0;0;0;0;0
08097;2016-06;0;47;0;0;0;0;0;0;0;0;168;0;233;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;34;0;61;0;0;0;0;0;0;0;151;0;0;0;0;0;0
08098;2016-06;0;153;0;0;0;0;0;0;0;0;383;0;324;0;0;0;0;0;0;0;0;0;32;0;4;0;0;0;0;0;181;0;165;0;0;5;0;0;0;0;282;0;0;0;0;0;0
08099;2016-06;0;21;0;0;0;0;0;0;0;0;113;0;139;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;34;0;68;0;0;0;0;0;0;0;102;0;0;0;0;0;0
08100;2016-06;0;53;0;0;0;0;0;0;0;0;105;0;468;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;79;0;36;0;0;1;0;0;0;0;603;0;0;0;0;0;0
08101;2016-06;0;14039;0;0;0;0;0;0;0;0;32825;0;9450;0;0;0;0;0;0;0;0;0;2003;0;222;0;0;0;0;0;18585;0;29889;0;0;500;0;0;0;0;4582;0;0;0;0;0;0
08102;2016-06;0;1497;0;0;0;0;0;0;0;0;3218;0;4591;0;0;0;0;0;0;0;0;0;262;0;18;0;0;0;0;0;2071;0;2247;0;0;33;0;0;0;0;4258;0;0;0;0;0;0
08103;2016-06;0;26;0;0;0;0;0;0;0;0;63;0;138;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;45;0;24;0;0;1;0;0;0;0;86;0;0;0;0;0;0
08104;2016-06;0;7;0;0;0;0;0;0;0;0;54;0;173;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;29;0;26;0;0;0;0;0;0;0;133;0;0;0;0;0;0
08105;2016-06;0;856;0;0;0;0;0;0;0;0;2025;0;355;0;0;0;0;0;0;0;0;0;95;0;10;0;0;0;0;0;1013;0;1716;0;0;21;0;0;0;0;199;0;0;0;0;0;0
08106;2016-06;0;493;0;0;0;0;0;0;0;0;1119;0;1135;0;0;0;0;0;0;0;0;0;109;0;10;0;0;0;0;0;582;0;664;0;0;10;0;0;0;0;683;0;0;0;0;0;0
08107;2016-06;0;1012;0;0;0;0;0;0;0;0;2258;0;1018;0;0;0;0;0;0;0;0;0;164;0;11;0;0;0;0;0;1123;0;1216;0;0;22;0;0;0;0;554;0;0;0;0;0;0
08108;2016-06;0;468;0;0;0;0;0;0;0;0;941;0;472;0;0;0;0;0;0;0;0;0;72;0;3;0;0;0;0;0;587;0;516;0;0;8;0;0;0;0;386;0;0;0;0;0;0
08109;2016-06;0;1;0;0;0;0;0;0;0;0;28;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0
08110;2016-06;0;815;0;0;0;0;0;0;0;0;2106;0;1494;0;0;0;0;0;0;0;0;0;123;0;13;0;0;0;0;0;977;0;1597;0;0;29;0;0;0;0;1141;0;0;0;0;0;0
08111;2016-06;0;7;0;0;0;0;0;0;0;0;17;0;55;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;0;0;0;0;0;0;0;88;0;0;0;0;0;0
08112;2016-06;0;504;0;0;0;0;0;0;0;0;1187;0;2068;0;0;0;0;0;0;0;0;0;83;0;12;0;0;0;0;0;661;0;1022;0;0;15;0;0;0;0;2097;0;0;0;0;0;0
08113;2016-06;0;2363;0;0;0;0;0;0;0;0;6220;0;7808;0;0;0;0;0;0;0;0;0;419;0;23;0;0;0;0;0;3396;0;4366;0;0;56;0;0;0;0;7245;0;0;0;0;0;0
08114;2016-06;0;1438;0;0;0;0;0;0;0;0;3549;0;1614;0;0;0;0;0;0;0;0;0;205;0;19;0;0;0;0;0;1462;0;2451;0;0;31;0;0;0;0;1168;0;0;0;0;0;0
08115;2016-06;0;260;0;0;0;0;0;0;0;0;808;0;368;0;0;0;0;0;0;0;0;0;53;0;3;0;0;0;0;0;298;0;458;0;0;9;0;0;0;0;298;0;0;0;0;0;0
08116;2016-06;0;9;0;0;0;0;0;0;0;0;34;0;129;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;19;0;19;0;0;1;0;0;0;0;166;0;0;0;0;0;0
08117;2016-06;0;98;0;0;0;0;0;0;0;0;235;0;511;0;0;0;0;0;0;0;0;0;12;0;2;0;0;0;0;0;119;0;167;0;0;0;0;0;0;0;439;0;0;0;0;0;0
08118;2016-06;0;1203;0;0;0;0;0;0;0;0;3085;0;2814;0;0;0;0;0;0;0;0;0;219;0;13;0;0;0;0;0;1358;0;1255;0;0;37;0;0;0;0;2019;0;0;0;0;0;0
08119;2016-06;0;526;0;0;0;0;0;0;0;0;1290;0;631;0;0;0;0;0;0;0;0;0;94;0;6;0;0;0;0;0;544;0;634;0;0;22;0;0;0;0;348;0;0;0;0;0;0
08120;2016-06;0;422;0;0;0;0;0;0;0;0;332;0;1051;0;0;0;0;0;0;0;0;0;70;0;1;0;0;0;0;0;648;0;149;0;0;5;0;0;0;0;1966;0;0;0;0;0;0
08121;2016-06;0;7122;0;0;0;0;0;0;0;0;13405;0;9121;0;0;0;0;0;0;0;0;0;1177;0;71;0;0;0;0;0;8206;0;10242;0;0;162;0;0;0;0;6703;0;0;0;0;0;0
08122;2016-06;0;58;0;0;0;0;0;0;0;0;289;0;310;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;90;0;152;0;0;0;0;0;0;0;148;0;0;0;0;0;0
08123;2016-06;0;1324;0;0;0;0;0;0;0;0;3595;0;2964;0;0;0;0;0;0;0;0;0;271;0;18;0;0;0;0;0;1174;0;2138;0;0;43;0;0;0;0;1851;0;0;0;0;0;0
08124;2016-06;0;3134;0;0;0;0;0;0;0;0;7826;0;2782;0;0;0;0;0;0;0;0;0;482;0;37;0;0;0;0;0;2922;0;5562;0;0;92;0;0;0;0;1611;0;0;0;0;0;0
08125;2016-06;0;2112;0;0;0;0;0;0;0;0;5681;0;1759;0;0;0;0;0;0;0;0;0;325;0;23;0;0;0;0;0;1984;0;3314;0;0;61;0;0;0;0;906;0;0;0;0;0;0
08126;2016-06;0;848;0;0;0;0;0;0;0;0;1777;0;1073;0;0;0;0;0;0;0;0;0;115;0;6;0;0;0;0;0;681;0;772;0;0;9;0;0;0;0;558;0;0;0;0;0;0
08127;2016-06;0;74;0;0;0;0;0;0;0;0;300;0;304;0;0;0;0;0;0;0;0;0;25;0;2;0;0;0;0;0;154;0;229;0;0;3;0;0;0;0;229;0;0;0;0;0;0
08128;2016-06;0;6;0;0;0;0;0;0;0;0;59;0;111;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;22;0;56;0;0;2;0;0;0;0;112;0;0;0;0;0;0
08129;2016-06;0;12;0;0;0;0;0;0;0;0;70;0;118;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;14;0;17;0;0;0;0;0;0;0;80;0;0;0;0;0;0
08130;2016-06;0;2;0;0;0;0;0;0;0;0;5;0;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0
08131;2016-06;0;4;0;0;0;0;0;0;0;0;83;0;169;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24;0;44;0;0;1;0;0;0;0;135;0;0;0;0;0;0
08132;2016-06;0;5;0;0;0;0;0;0;0;0;15;0;58;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;21;0;14;0;0;0;0;0;0;0;93;0;0;0;0;0;0
08133;2016-06;0;3;0;0;0;0;0;0;0;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;2;0;0;1;0;0;0;0;38;0;0;0;0;0;0
08134;2016-06;0;22;0;0;0;0;0;0;0;0;115;0;171;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;52;0;44;0;0;0;0;0;0;0;111;0;0;0;0;0;0
08135;2016-06;0;510;0;0;0;0;0;0;0;0;1509;0;478;0;0;0;0;0;0;0;0;0;83;0;5;0;0;0;0;0;703;0;1116;0;0;11;0;0;0;0;309;0;0;0;0;0;0
08136;2016-06;0;1080;0;0;0;0;0;0;0;0;2518;0;586;0;0;0;0;0;0;0;0;0;192;0;8;0;0;0;0;0;1201;0;1570;0;0;21;0;0;0;0;381;0;0;0;0;0;0
08137;2016-06;0;3;0;0;0;0;0;0;0;0;34;0;52;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;12;0;19;0;0;2;0;0;0;0;61;0;0;0;0;0;0
08138;2016-06;0;136;0;0;0;0;0;0;0;0;460;0;932;0;0;0;0;0;0;0;0;0;41;0;3;0;0;0;0;0;184;0;256;0;0;3;0;0;0;0;576;0;0;0;0;0;0
08139;2016-06;0;2;0;0;0;0;0;0;0;0;27;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;0;0;0;0;0;0;0;39;0;0;0;0;0;0
08140;2016-06;0;224;0;0;0;0;0;0;0;0;651;0;681;0;0;0;0;0;0;0;0;0;60;0;4;0;0;0;0;0;286;0;468;0;0;7;0;0;0;0;694;0;0;0;0;0;0
08141;2016-06;0;124;0;0;0;0;0;0;0;0;464;0;916;0;0;0;0;0;0;0;0;0;20;0;2;0;0;0;0;0;259;0;360;0;0;0;0;0;0;0;750;0;0;0;0;0;0
08142;2016-06;0;4;0;0;0;0;0;0;0;0;17;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;1;0;0;0;0;41;0;0;0;0;0;0
08143;2016-06;0;132;0;0;0;0;0;0;0;0;383;0;328;0;0;0;0;0;0;0;0;0;25;0;1;0;0;0;0;0;202;0;325;0;0;4;0;0;0;0;290;0;0;0;0;0;0
08144;2016-06;0;12;0;0;0;0;0;0;0;0;49;0;151;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;45;0;36;0;0;1;0;0;0;0;135;0;0;0;0;0;0
08145;2016-06;0;172;0;0;0;0;0;0;0;0;401;0;429;0;0;0;0;0;0;0;0;0;31;0;3;0;0;0;0;0;134;0;221;0;0;1;0;0;0;0;358;0;0;0;0;0;0
08146;2016-06;0;103;0;0;0;0;0;0;0;0;247;0;169;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;108;0;160;0;0;1;0;0;0;0;67;0;0;0;0;0;0
08147;2016-06;0;1326;0;0;0;0;0;0;0;0;3377;0;2034;0;0;0;0;0;0;0;0;0;225;0;9;0;0;0;0;0;1123;0;1839;0;0;22;0;0;0;0;1118;0;0;0;0;0;0
08148;2016-06;0;226;0;0;0;0;0;0;0;0;458;0;223;0;0;0;0;0;0;0;0;0;26;0;3;0;0;0;0;0;229;0;228;0;0;2;0;0;0;0;81;0;0;0;0;0;0
08149;2016-06;0;12;0;0;0;0;0;0;0;0;61;0;226;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;40;0;19;0;0;1;0;0;0;0;187;0;0;0;0;0;0
08150;2016-06;0;11;0;0;0;0;0;0;0;0;25;0;63;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;10;0;5;0;0;0;0;0;0;0;69;0;0;0;0;0;0
08151;2016-06;0;6;0;0;0;0;0;0;0;0;19;0;86;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;19;0;9;0;0;0;0;0;0;0;144;0;0;0;0;0;0
08152;2016-06;0;0;0;0;0;0;0;0;0;0;4;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;31;0;0;0;0;0;0
08153;2016-06;0;18;0;0;0;0;0;0;0;0;72;0;149;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;24;0;19;0;0;1;0;0;0;0;98;0;0;0;0;0;0
08154;2016-06;0;47;0;0;0;0;0;0;0;0;101;0;104;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;45;0;53;0;0;1;0;0;0;0;120;0;0;0;0;0;0
08155;2016-06;0;504;0;0;0;0;0;0;0;0;1356;0;721;0;0;0;0;0;0;0;0;0;89;0;4;0;0;0;0;0;484;0;675;0;0;8;0;0;0;0;440;0;0;0;0;0;0
08156;2016-06;0;984;0;0;0;0;0;0;0;0;2020;0;1186;0;0;0;0;0;0;0;0;0;157;0;6;0;0;0;0;0;914;0;963;0;0;23;0;0;0;0;963;0;0;0;0;0;0
08157;2016-06;0;803;0;0;0;0;0;0;0;0;1693;0;830;0;0;0;0;0;0;0;0;0;105;0;6;0;0;0;0;0;715;0;1057;0;0;23;0;0;0;0;512;0;0;0;0;0;0
08158;2016-06;0;213;0;0;0;0;0;0;0;0;518;0;457;0;0;0;0;0;0;0;0;0;44;0;6;0;0;0;0;0;179;0;327;0;0;13;0;0;0;0;263;0;0;0;0;0;0
08159;2016-06;0;1230;0;0;0;0;0;0;0;0;2917;0;1493;0;0;0;0;0;0;0;0;0;204;0;7;0;0;0;0;0;1069;0;1653;0;0;33;0;0;0;0;665;0;0;0;0;0;0
08160;2016-06;0;4;0;0;0;0;0;0;0;0;21;0;77;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;8;0;0;0;0;0;0;0;85;0;0;0;0;0;0
08161;2016-06;0;768;0;0;0;0;0;0;0;0;2002;0;1089;0;0;0;0;0;0;0;0;0;171;0;9;0;0;0;0;0;923;0;1134;0;0;24;0;0;0;0;745;0;0;0;0;0;0
08162;2016-06;0;156;0;0;0;0;0;0;0;0;381;0;318;0;0;0;0;0;0;0;0;0;33;0;3;0;0;0;0;0;157;0;180;0;0;5;0;0;0;0;152;0;0;0;0;0;0
08163;2016-06;0;1314;0;0;0;0;0;0;0;0;2686;0;1821;0;0;0;0;0;0;0;0;0;252;0;13;0;0;0;0;0;1932;0;2432;0;0;18;0;0;0;0;1193;0;0;0;0;0;0
08164;2016-06;0;23;0;0;0;0;0;0;0;0;113;0;198;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;40;0;47;0;0;0;0;0;0;0;173;0;0;0;0;0;0
08165;2016-06;0;89;0;0;0;0;0;0;0;0;233;0;220;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;106;0;163;0;0;3;0;0;0;0;240;0;0;0;0;0;0
08166;2016-06;0;21;0;0;0;0;0;0;0;0;80;0;196;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;53;0;81;0;0;0;0;0;0;0;184;0;0;0;0;0;0
08167;2016-06;0;640;0;0;0;0;0;0;0;0;1421;0;347;0;0;0;0;0;0;0;0;0;98;0;5;0;0;0;0;0;464;0;809;0;0;19;0;0;0;0;208;0;0;0;0;0;0
08168;2016-06;0;7;0;0;0;0;0;0;0;0;39;0;40;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;65;0;9;0;0;1;0;0;0;0;55;0;0;0;0;0;0
08169;2016-06;0;3964;0;0;0;0;0;0;0;0;11393;0;2575;0;0;0;0;0;0;0;0;0;636;0;51;0;0;0;0;0;4209;0;7733;0;0;117;0;0;0;0;1518;0;0;0;0;0;0
08170;2016-06;0;11;0;0;0;0;0;0;0;0;31;0;83;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;22;0;19;0;0;1;0;0;0;0;92;0;0;0;0;0;0
08171;2016-06;0;26;0;0;0;0;0;0;0;0;108;0;501;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;90;0;54;0;0;1;0;0;0;0;478;0;0;0;0;0;0
08172;2016-06;0;1589;0;0;0;0;0;0;0;0;3756;0;2719;0;0;0;0;0;0;0;0;0;273;0;17;0;0;0;0;0;1652;0;1925;0;0;31;0;0;0;0;1748;0;0;0;0;0;0
08174;2016-06;0;22;0;0;0;0;0;0;0;0;48;0;98;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;19;0;18;0;0;0;0;0;0;0;68;0;0;0;0;0;0
08175;2016-06;0;81;0;0;0;0;0;0;0;0;246;0;701;0;0;0;0;0;0;0;0;0;27;0;2;0;0;0;0;0;187;0;183;0;0;3;0;0;0;0;614;0;0;0;0;0;0
08176;2016-06;0;1;0;0;0;0;0;0;0;0;8;0;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;19;0;1;0;0;0;0;0;0;0;44;0;0;0;0;0;0
08177;2016-06;0;0;0;0;0;0;0;0;0;0;8;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;10;0;0;0;0;0;0
08178;2016-06;0;19;0;0;0;0;0;0;0;0;57;0;81;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;31;0;30;0;0;0;0;0;0;0;80;0;0;0;0;0;0
08179;2016-06;0;27;0;0;0;0;0;0;0;0;108;0;115;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;28;0;38;0;0;1;0;0;0;0;68;0;0;0;0;0;0
08180;2016-06;0;2510;0;0;0;0;0;0;0;0;6026;0;1475;0;0;0;0;0;0;0;0;0;321;0;23;0;0;0;0;0;2387;0;3746;0;0;75;0;0;0;0;774;0;0;0;0;0;0
08181;2016-06;0;604;0;0;0;0;0;0;0;0;1212;0;1123;0;0;0;0;0;0;0;0;0;106;0;5;0;0;0;0;0;626;0;665;0;0;12;0;0;0;0;743;0;0;0;0;0;0
