ID_MUNICIPIO;V_BLANCOS_2016;PARTICIPACION_2016
11008;128;62.68673802300956
11009;1;68.4297520661157
11010;88;65.35101404056162
11011;12;69.63869463869464
11012;693;70.37022205314058
11013;15;66.91176470588235
11014;153;61.49009372404793
11015;488;61.10666495934439
11016;123;63.13885725768639
11017;39;69.52054794520548
11018;9;71.2534059945504
11019;7;71.30339539978094
11020;1188;66.39940016205298
11021;52;65.55292726197516
11022;270;54.42424242424242
11023;64;68.57081728712025
11024;44;69.84976944816303
11025;51;65.9163256025466
11026;26;72.16645754914262
11027;454;66.58371740314814
11028;316;67.62804727899533
11029;44;55.966850828729285
11030;149;66.5539650478616
11031;535;65.20698450068669
11032;348;58.04733178654292
11033;164;61.94804573506195
11034;14;66.36675235646959
11035;90;61.61712772218952
11036;3;59.07111756168359
11037;33;76.7885532591415
11038;99;74.11370750527772
11039;103;61.74885206628069
11040;1;77.32997481108312
11041;69;65.64970606122034
11042;7;73.18718381112986
11901;67;65.08498583569406
11902;25;62.68944612841003
14001;28;80.7342060330108
14002;83;70.36800292210758
14003;2;75.24038461538461
14004;14;75.27040314650935
14005;72;65.64728252257962
14006;8;84.21052631578947
14007;82;69.42855264023147
14008;19;67.1010919337795
14009;20;66.42754662840747
14010;19;70.77228706232927
14011;4;80.27681660899654
14012;35;70.69496193098979
14013;129;70.43343653250774
14014;9;79.58545170121236
14015;10;74.30588235294118
14016;2;80.17950635751683
14017;71;71.43908722856092
14018;26;72.71501752493934
14019;49;76.82907965970611
14020;2;69.50904392764858
14021;1872;69.86459322235845
14022;17;74.31352970544184
14023;8;82.13755566551212
14024;16;73.83079348397268
14025;14;84.33652530779754
14026;4;68.89211417513305
14027;58;73.6403785488959
14028;1;80.57324840764332
14029;28;72.92963140258497
14030;53;72.44057971014493
14031;3;79.0893760539629
14032;4;78.95981087470449
14033;9;75.68199532346064
14034;2;80.1948051948052
14035;39;71.00234663090849
14036;24;73.44919786096257
14037;22;71.54912597950572
14038;179;68.42707753233091
14039;12;79.18586789554531
14040;32;76.08580508474576
14041;33;72.1558768070396
14042;190;74.37933407442698
14043;81;72.8148930551888
14044;7;73.06733167082294
14045;11;77.391874180865
14046;33;72.86510590858417
14047;14;70.99282296650718
14048;13;73.23943661971832
14049;115;71.34097737445583
14050;14;76.20242576327895
14051;2;72.8704366499642
14052;68;63.08774922699648
14053;49;71.34532134532134
14054;93;75.30846170694313
14055;178;69.78498679743494
14056;143;68.3601204359442
14057;47;76.80899608865711
14058;66;68.89585947302383
14059;4;77.2463768115942
14060;41;71.34346754313886
14061;1;79.97311827956989
14062;6;78.63414634146342
14063;2;70.17208413001912
14064;2;75.625
14065;16;74.8108108108108
14066;48;70.86748633879782
14067;29;75.75212136796091
14068;10;74.53531598513011
14069;43;72.56778309409889
14070;10;74.02402402402403
14071;2;69.10656620021528
14072;6;76.90839694656488
14073;13;71.91283292978208
14074;16;82.47063940843844
14075;1;78.32167832167832
18001;5;66.93227091633466
18002;1;71.42857142857143
18003;80;70.87434032235059
18004;2;72.54901960784314
18005;0;70.43010752688173
18006;13;70.31476997578693
18007;5;66.70934699103714
18010;1;75.44169611307422
18011;20;70.05767012687429
18012;13;72.95873573309922
18013;15;71.67575254799715
18014;37;69.6550676189029
18015;0;76.95852534562212
18016;0;76.54723127035831
18017;77;64.09760945177497
18018;5;74.44794952681389
18020;3;67.21789883268482
18021;95;67.48641692879612
18022;67;63.214711137581894
18023;82;69.492175023954
18024;7;77.77777777777779
18025;1;76.38888888888889
18027;13;66.57587548638132
18028;2;82.4353448275862
18029;12;65.24822695035462
18030;6;71.70138888888889
18032;2;71.13821138211382
18033;5;71.27659574468085
18034;1;72.47524752475248
18035;6;80.51948051948052
18036;17;74.52609711763178
18037;2;75.14018691588785
18038;1;77.6735459662289
18039;33;68.93982808022923
18040;0;58.87445887445888
18042;2;80.39702233250621
18043;1;65.04065040650406
18044;0;59.11602209944752
18045;4;67.14031971580818
18046;6;63.31877729257642
18047;28;65.94951719464679
18048;8;70.50691244239631
18049;3;77.14285714285715
18050;3;68.12865497076024
18051;8;71.22929380993898
18053;8;66.38036809815951
18054;7;71.37809187279152
18056;24;74.8158640226629
18057;27;72.13949104618284
18059;20;69.54545454545455
18061;1;76.82119205298014
18062;63;69.61416337919754
18063;2;56.58333333333333
18064;2;77.18832891246684
18065;3;80.2588996763754
18066;4;66.06549596582819
18067;0;66.8091168091168
18068;6;75.78075207138305
18069;0;72.11155378486056
18070;0;78.81944444444444
18071;37;72.48610862161678
18072;0;63.56821589205397
18074;2;76.7175572519084
18076;1;68.53233830845771
18078;2;77.8688524590164
18079;16;70.96774193548387
18082;5;71.54471544715447
18083;0;80.97165991902834
18084;26;72.98567066008927
18085;3;70.41666666666667
18086;0;78.51002865329512
18087;864;72.71802750159578
18088;5;72.93964957819597
18089;63;69.04681024526123
18093;7;65.2
18094;14;73.92963119966088
18095;11;73.7163192679207
18096;3;66.56891495601172
18097;5;72.1875
18098;21;68.55745721271393
18099;14;77.57422615287429
18100;50;69.83476367362623
18101;59;71.43011332973556
18102;44;66.57142857142857
18103;4;76.48612945838838
18105;17;64.7634152788792
18106;0;68.94117647058823
18107;1;70.30752916224814
18108;3;77.52941176470588
18109;2;68.84422110552764
18111;18;70.48824593128391
18112;2;67.21311475409836
18114;8;69.6223316912972
18115;17;70.50528789659224
18116;20;72.24561403508773
18117;1;75.69169960474308
18119;13;76.26321974148061
18120;1;79.16666666666666
18121;1;75.96899224806202
18122;83;68.87178850688842
18123;1;75.74750830564784
18124;2;72.70341207349081
18126;15;72.89278489548214
18127;91;68.770664262098
18128;1;78.71720116618076
18132;9;76.69401397751443
18133;6;76.01476014760148
18134;36;65.88881262868908
18135;14;65.87127845884413
18136;5;73.1496488384657
18137;7;76.9464105156724
18138;13;65.16492357200322
18140;212;64.46109987125253
18141;0;70.54455445544554
18143;5;76.2589928057554
18144;4;72.59923175416134
18145;59;71.85206367362501
18146;9;72.84974093264248
18147;16;62.617323679270584
18148;5;77.96817625458996
18149;20;74.62715105162523
18150;21;69.98373502883337
18151;3;65.76923076923077
18152;0;74.89406779661016
18153;40;70.07095498429685
18154;2;65.93843098311817
18157;3;72.70294380017842
18158;28;60.971524288107204
18159;2;80.10050251256281
18161;3;82.54716981132076
18162;1;74.4136460554371
18163;2;72.53086419753086
18164;6;62.41830065359477
18165;18;67.59641038079069
18167;4;66.38522427440633
18168;7;67.91044776119402
18170;0;66.36363636363637
18171;9;74.15094339622641
18173;42;66.24161073825503
18174;2;73.99103139013454
18175;36;70.26563838903171
18176;2;76.4
18177;0;61.72248803827751
18178;4;76.35605006954103
18179;6;69.88847583643123
18180;3;64.77093206951027
18181;0;78.02690582959642
18182;4;68.10073452256033
18183;3;66.56534954407294
18184;13;75.13837638376384
18185;2;80.22181146025879
18187;0;68.76122082585279
18188;5;71.56684815486993
18189;4;74.87113402061856
18192;6;74.83745123537061
18193;93;69.3739542665923
18194;9;68.18609022556392
18901;3;69.66731898238747
18902;4;77.45098039215686
18903;5;75.25309336332958
18904;1;72.90322580645162
18905;110;66.96538514160623
18906;3;73.37016574585635
18907;4;75.58328811720023
18908;3;74.03245942571786
18909;0;75.12953367875647
18910;3;68.65482233502537
18911;51;68.21892145055534
18912;3;67.48133061778682
18913;2;69.61869618696187
18914;3;75.0758035172832
18915;2;71.54362416107382
21001;6;72.52747252747253
21002;94;68.4649179480553
21003;6;68.26086956521739
21004;13;64.07112201103618
21005;56;58.2232815821684
21006;13;64.78622327790974
21007;52;65.5421686746988
21008;10;62.45297215951844
21009;4;62.07701283547258
21010;92;56.46490093279771
21011;15;70.69215175209962
21012;2;74.36708860759494
21013;55;62.128222075347
21014;21;75.32370517928287
21015;8;58.529411764705884
21016;4;72.9227761485826
21017;26;60.75000000000001
21018;11;63.31260599208592
21019;2;65.359477124183
21020;1;61.09589041095891
21021;78;59.890647951689246
21022;0;62.57309941520468
21023;7;61.111111111111114
21024;6;68.69918699186992
21025;30;60.43219076005961
21026;3;62.40601503759399
21027;1;75.0
21028;2;73.86666666666667
21029;14;72.15108834827144
21030;13;79.34426229508198
21031;6;71.05921601334445
21032;10;71.4047751249306
21033;3;69.33085501858736
21034;8;67.17171717171718
21035;76;62.73266091296662
21036;0;70.5
21037;2;72.2457627118644
21038;4;64.38356164383562
21039;1;72.34726688102894
21040;20;67.1608832807571
21041;748;63.80680965951703
21042;124;49.79153094462541
21043;9;70.01603420630678
21044;118;60.70717980785629
21045;3;72.28915662650603
21046;16;64.4574780058651
21047;15;57.955138236828375
21048;4;70.16393442622952
21049;17;60.96399880987802
21050;80;64.6656473807033
21051;1;72.80334728033473
21052;22;59.65524765437487
21053;17;64.56574185765983
21054;46;69.82716049382715
21055;48;75.8853046594982
21056;18;68.71546961325967
21057;12;63.49663784822286
21058;23;72.1732464545803
21059;5;75.1131221719457
21060;88;61.51530356246864
21061;28;63.394964594807234
21062;6;63.72126436781609
21063;22;76.52007648183556
21064;48;64.81140754369825
21065;0;68.13186813186813
21066;3;78.714859437751
21067;1;69.56521739130434
21068;11;60.62124248496994
21069;6;68.56639247943596
21070;48;66.55480984340045
21071;4;77.33990147783251
21072;85;72.51997661274605
21073;8;60.41890440386681
21074;13;66.25141562853906
21075;4;78.79656160458453
21076;17;68.74115983026874
21077;3;71.53711279953244
21078;17;65.77402787967719
21079;5;68.42105263157895
23001;1;83.17757009345794
23002;70;73.55978884553592
23003;52;72.81307550644567
23004;1;83.4862385321101
23005;177;68.52885183483227
23006;24;79.12017167381974
23007;6;71.42857142857143
23008;9;76.16511318242344
23009;72;75.01943710153942
23010;86;67.39388025371159
23011;7;69.81566820276498
23012;14;69.84622777510812
23014;13;77.02227432590855
23015;5;74.89082969432314
23016;0;82.94573643410853
23017;4;80.72519083969466
23018;10;71.74193548387096
23019;2;77.86458333333334
23020;9;86.16352201257862
23021;0;82.25190839694656
23024;55;72.84278246883795
23025;9;73.37615988579586
23026;16;73.06190741773564
23027;3;79.66804979253112
23028;23;70.88424437299035
23029;2;74.4958481613286
23030;3;78.19063004846527
23031;0;85.27443105756359
23032;4;79.50530035335689
23033;12;77.29289940828401
23034;14;77.04724409448819
23035;1;78.93309222423146
23037;6;80.47808764940238
23038;16;77.87068004459309
23039;11;72.41379310344827
23040;2;81.01351351351352
23041;2;79.75951903807615
23042;1;74.31506849315068
23043;3;72.89377289377289
23044;27;76.05897009966777
23045;5;59.09943714821764
23046;6;80.13383521539104
23047;10;77.22529158993248
23048;1;71.14942528735632
23049;9;68.284611141754
23050;485;71.22604184983295
23051;9;78.71646120377085
23052;4;83.2
23053;37;70.33889413492813
23054;1;73.82198952879581
23055;264;66.73945767167723
23056;15;72.65954000647878
23057;4;81.59268929503916
23058;37;75.27079972343857
23059;40;75.15847181771458
23060;102;68.01031416092196
23061;29;70.14550264550265
23062;1;78.47317744154057
23063;21;66.8581875163228
23064;1;82.35649546827794
23065;2;73.26236693800877
23066;15;79.71014492753623
23067;11;74.43089430894308
23069;27;80.51559872968429
23070;14;62.16147164026571
23071;7;75.21865889212827
23072;7;77.64350453172206
23073;13;71.64410916352341
23074;11;76.69645812644819
23075;18;77.74408732565192
23076;1;77.38814993954051
23077;3;80.80645161290323
23079;28;76.00215227333872
23080;4;75.59591373439274
23081;10;72.90152015862525
23082;8;74.18011452368557
23084;7;70.37433155080214
23085;6;73.49023090586145
23086;91;69.47267830770568
23087;59;72.81261069783918
23088;34;74.8562982427328
23090;5;79.34451219512195
23091;5;76.13168724279835
23092;175;71.04950495049505
23093;19;71.35771853688779
23094;14;78.37978640270904
23095;14;72.66170578133944
23096;9;81.90764572293718
23097;21;63.89880490454757
23098;1;82.23760092272204
23099;16;70.43405326064165
23101;1;73.01587301587301
23901;3;84.05545927209705
23902;4;80.47413793103448
23903;13;75.19774011299435
23904;8;65.27181688125894
23905;6;68.36188436830835
29001;19;74.48441247002398
29002;5;68.30926083262531
29003;1;76.70396744659207
29004;2;75.64102564102564
29005;28;65.61854487032362
29006;1;63.59583952451708
29007;153;69.36674789946532
29008;94;65.2120298691512
29009;8;72.82016348773843
29010;4;77.4076317383404
29011;9;62.82758620689655
29012;71;68.56996412096362
29013;9;76.8944099378882
29014;4;64.97695852534562
29015;190;69.69887076537013
29016;1;74.9003984063745
29017;33;72.39432321074317
29018;9;73.23383084577114
29019;3;74.25968109339408
29020;16;73.70676461585552
29021;4;67.08074534161491
29022;0;76.53631284916202
29023;4;65.06487265737626
29024;2;58.80829015544041
29025;192;65.31450901298373
29026;5;71.05014191106906
29027;12;69.90541702493552
29028;6;67.58286176232822
29029;2;73.94540942928039
29030;4;77.01863354037268
29031;13;68.58736059479554
29032;33;75.57458314556106
29033;4;66.57754010695187
29034;0;76.65952890792292
29035;11;73.83535417996171
29036;2;66.93037974683544
29037;1;75.5980861244019
29038;141;62.54808780267028
29039;22;71.19279819954988
29040;12;65.25037936267071
29041;24;65.8267716535433
29042;88;66.837899543379
29043;18;64.08927859705061
29044;3;69.34487021013597
29045;8;69.95249406175772
29046;14;68.22429906542055
29047;1;79.23008057296329
29048;8;79.78647686832741
29049;5;71.97839297771776
29050;3;72.68408551068883
29051;232;63.82609987373424
29052;3;64.28571428571429
29053;14;65.03825779870512
29054;189;67.676262590185
29055;11;75.38975501113586
29056;5;68.94353369763205
29057;1;67.50700280112045
29058;4;62.82758620689655
29059;14;75.95670660997294
29060;1;73.69942196531792
29061;8;78.54330708661418
29062;2;84.25076452599389
29063;1;77.39938080495357
29064;8;69.18489065606362
29065;0;73.2620320855615
29066;4;70.05988023952095
29067;2351;67.5082094558808
29068;35;61.2884834663626
29069;455;63.17546275763871
29070;214;64.43943075321069
29071;3;63.811563169164884
29072;17;73.0226854690374
29073;7;69.09436352121597
29074;0;73.80352644836272
29075;69;63.661666924385344
29076;10;64.56107756618673
29077;2;74.87437185929649
29079;10;74.00662251655629
29080;35;66.94128220491312
29081;1;75.47892720306514
29082;152;70.79190842088757
29083;9;73.08970099667775
29084;176;65.21802697467012
29085;0;75.69444444444444
29086;3;59.2686002522068
29087;1;71.80851063829788
29088;12;67.3913043478261
29089;10;73.636926889715
29090;15;67.77251184834124
29091;56;69.06330244501507
29092;4;69.64912280701753
29093;3;74.20957542908762
29094;339;66.14831288876533
29095;24;71.54471544715447
29096;31;69.1814946619217
29097;37;69.88802336903602
29098;9;73.18435754189943
29099;4;72.94736842105263
29100;5;69.21496095355528
29901;250;66.89636288960891
29902;11;61.433580054538375
29903;3;67.36641221374046
29904;3;80.28503562945369
41001;5;74.12280701754386
41002;9;70.46843177189409
41003;13;72.56750964423489
41004;440;65.51906779661016
41005;58;70.20291133656815
41006;14;65.03649635036496
41007;103;65.14058828295924
41008;10;70.72710103871577
41009;3;66.44844517184943
41010;30;66.9683257918552
41011;111;66.03467307317706
41012;20;62.94832826747721
41013;33;65.116759661087
41014;11;75.52166934189405
41015;41;65.65980743817255
41016;51;71.35282121006118
41017;92;70.7085367462726
41018;53;68.80801687763713
41019;27;65.84949904071627
41020;82;63.707612322495535
41021;145;64.62853385930309
41022;21;67.34265734265735
41023;41;68.33649588867804
41024;128;63.11061946902655
41025;7;67.37623762376238
41026;18;78.34955957348168
41027;23;67.82253952065273
41028;9;76.08587119321018
41029;78;70.71030122722202
41030;3;75.29182879377431
41031;11;66.63974151857836
41032;27;70.55722891566265
41033;34;65.2807881773399
41034;186;64.1742522756827
41035;7;71.66064981949458
41036;23;67.85079928952042
41037;30;73.94957983193278
41038;760;67.24911334232479
41039;193;69.67754161008116
41040;68;73.54140973342189
41041;36;74.5827323305172
41042;40;75.70157426420259
41043;5;68.23161189358372
41044;34;71.02640086206897
41045;53;69.28422515635859
41046;5;73.20542507442937
41047;74;74.2735718521447
41048;15;65.97845601436265
41049;98;74.15851166792127
41050;19;74.11650485436894
41051;2;70.13761467889908
41052;14;70.22900763358778
41053;132;71.2498236041206
41054;3;80.92485549132948
41055;64;67.32646783469306
41056;30;77.05451586655818
41057;0;68.02973977695167
41058;111;72.18166139695315
41059;196;73.02502561100542
41060;86;65.74596509644404
41061;11;79.68109339407745
41062;7;74.35897435897436
41063;13;68.6456400742115
41064;55;62.84846318799142
41065;132;64.83603318846306
41066;2;70.41728763040238
41067;37;69.50514591851122
41068;72;70.21307123896979
41069;341;65.17605875489052
41070;44;71.48541114058355
41071;22;66.66666666666666
41072;14;73.13764183522447
41073;5;61.804335090802574
41074;18;75.76361221779548
41075;49;62.85742264003134
41076;19;61.4292258360055
41077;29;68.75430935417145
41078;19;72.68740031897927
41079;51;71.76673122444588
41080;6;71.42857142857143
41081;196;69.22128198979067
41082;16;78.21376281112737
41083;4;75.32693984306887
41084;9;74.6572934973638
41085;22;74.84092021536955
41086;73;62.844774273345706
41087;48;67.62723454136955
41088;0;70.72691552062868
41089;43;67.7449168207024
41090;13;73.11950042577348
41091;3298;71.08096289777099
41092;55;69.19798527702442
41093;99;75.33279439504177
41094;38;71.5171755725191
41095;315;65.6674427629026
41096;32;73.90034085375751
41097;18;69.49314631813834
41098;26;73.2414068745004
41099;12;59.58249496981891
41100;6;68.31194471865746
41101;18;71.00202429149797
41102;142;69.48007641921397
41901;28;78.56077554064132
41902;23;57.501609787508045
41903;51;67.51516945389966
22001;1;67.11111111111111
22002;0;88.78504672897196
22003;1;80.2919708029197
22004;0;60.0
22006;5;68.45637583892618
22007;8;73.35858585858585
22008;3;79.1907514450867
22009;6;71.96110210696921
22011;0;80.68181818181817
22012;3;78.37837837837837
22013;3;75.0
22014;3;79.01234567901234
22015;3;73.35423197492163
22016;6;68.71880199667221
22017;5;75.05773672055427
22018;3;74.92354740061162
22019;2;83.88888888888889
22020;1;74.78260869565217
22021;17;71.740233384069
22022;6;75.0
22023;6;74.34679334916865
22024;3;76.99115044247787
22025;18;63.118580765639585
22027;0;67.17325227963525
22028;3;76.01078167115904
22029;0;78.74015748031496
22032;0;69.0909090909091
22035;3;70.51282051282051
22036;0;83.69565217391305
22037;0;74.78260869565217
22039;4;77.75202780996524
22040;1;81.25
22041;1;82.20858895705521
22042;0;81.19658119658119
22043;0;70.96774193548387
22044;0;78.57142857142857
22045;1;79.26829268292683
22046;5;77.74725274725274
22047;2;84.36213991769547
22048;91;69.77297983806953
22049;0;82.05128205128204
22050;0;87.5
22051;0;81.0
22052;8;76.97297297297297
22053;9;65.90621039290241
22054;13;70.75226977950713
22055;2;75.9375
22057;3;73.24324324324324
22058;1;84.5360824742268
22059;3;70.23498694516971
22060;3;73.71134020618557
22061;40;68.7028657616893
22062;1;69.46107784431138
22063;1;78.69822485207101
22064;1;73.49397590361446
22066;7;71.50997150997152
22067;1;76.92307692307693
22068;0;75.9493670886076
22069;2;77.62237762237763
22072;0;71.20418848167539
22074;4;72.84345047923323
22075;1;66.4
22076;0;64.63022508038586
22077;2;73.61477572559367
22078;3;72.8310502283105
22079;1;70.33898305084746
22080;6;70.35714285714286
22081;0;71.25984251968504
22082;1;73.19587628865979
22083;5;85.09719222462203
22084;4;75.32710280373833
22085;0;82.6923076923077
22086;1;74.88372093023256
22087;2;67.16417910447761
22088;2;71.89542483660131
22089;0;74.50331125827815
22090;0;71.71717171717171
22094;1;73.26732673267327
22095;1;80.55555555555556
22096;0;79.734219269103
22099;4;78.4679089026915
22102;2;78.77094972067039
22103;3;74.48680351906158
22105;2;68.42105263157895
22106;0;63.63636363636363
22107;0;66.07142857142857
22109;1;73.18007662835248
22110;4;71.95121951219512
22111;0;66.88311688311688
22112;56;66.4227472297721
22113;4;74.74747474747475
22114;0;65.85365853658537
22115;3;71.38888888888889
22116;5;70.20979020979021
22117;22;69.16868442292171
22119;5;72.96669248644461
22122;2;89.0625
22124;1;71.64179104477611
22125;258;69.69024836871019
22126;0;72.72727272727273
22127;3;74.05940594059406
22128;3;77.6595744680851
22129;1;65.57377049180327
22130;59;66.10186286167261
22131;0;76.82926829268293
22133;1;70.43478260869566
22135;0;67.72486772486772
22136;5;72.95285359801488
22137;3;68.00748362956034
22139;1;81.0126582278481
22141;1;77.77777777777779
22142;1;77.31958762886599
22143;1;65.89861751152074
22144;1;77.36625514403292
22149;0;74.75409836065575
22150;1;70.12711864406779
22151;1;68.81720430107528
22155;0;67.10526315789474
22156;2;76.12456747404845
22157;3;67.1875
22158;62;68.3368070029179
22160;6;80.38277511961722
22162;0;78.46153846153847
22163;0;84.70588235294117
22164;0;80.0
22165;6;74.74332648870636
22167;9;78.70182555780933
22168;0;78.26086956521739
22170;5;76.49769585253456
22172;6;66.90647482014388
22173;3;65.51724137931035
22174;2;79.2887029288703
22175;1;72.58883248730965
22176;1;77.45664739884393
22177;0;76.53061224489795
22178;0;79.6116504854369
22181;2;66.30434782608695
22182;1;64.4
22184;3;84.23913043478261
22186;1;71.8232044198895
22187;2;74.40273037542661
22188;6;73.17073170731707
22189;5;78.37837837837837
22190;0;72.26890756302521
22193;2;81.52173913043478
22195;3;77.4468085106383
22197;1;74.84143763213531
22199;104;67.66176260534209
22200;5;75.40983606557377
22201;3;70.67669172932331
22202;0;84.39716312056737
22203;1;80.72289156626506
22204;12;66.87612208258528
22205;0;73.51598173515981
22206;1;66.83937823834198
22207;2;57.599999999999994
22208;0;79.7872340425532
22209;3;77.41935483870968
22212;0;81.0126582278481
22213;19;72.20372836218375
22214;3;82.8125
22215;1;75.0
22217;1;74.54545454545455
22218;0;76.74418604651163
22220;2;75.90361445783132
22221;0;69.04761904761905
22222;3;72.45283018867924
22223;0;77.33333333333333
22225;17;63.456513624486746
22226;10;74.31551499348109
22227;3;79.12621359223301
22228;5;70.8171206225681
22229;1;70.17543859649122
22230;1;76.05633802816901
22232;1;76.34408602150538
22233;3;69.51219512195121
22234;3;69.52141057934509
22235;1;77.55102040816327
22236;0;79.05138339920948
22239;0;81.81818181818183
22242;0;72.58064516129032
22243;0;62.22222222222222
22244;0;73.07692307692307
22245;1;86.40776699029125
22246;0;65.78947368421053
22247;0;60.60606060606061
22248;1;79.3103448275862
22249;4;81.89655172413794
22250;4;73.93767705382436
22251;0;78.02197802197803
22252;0;71.07438016528926
22253;0;85.24590163934425
22254;11;71.26334519572953
22901;5;64.42048517520216
22902;0;71.94570135746606
22903;1;78.83435582822086
22904;8;71.04294478527608
22905;1;74.37722419928826
22906;3;75.80645161290323
22907;18;73.79790940766551
22908;3;72.08121827411168
22909;4;71.74603174603175
44001;1;77.94117647058823
44002;0;85.1063829787234
44003;0;89.47368421052632
44004;0;74.26470588235294
44005;0;60.0
44006;2;74.59677419354838
44007;4;70.52023121387283
44008;6;72.10167389956602
44009;7;73.67119901112484
44010;1;74.28571428571429
44011;0;76.92307692307693
44012;5;78.74251497005989
44013;82;69.50373532550694
44014;8;75.20825069416898
44016;2;75.31120331950207
44017;4;79.64912280701755
44018;0;100.0
44019;0;74.6268656716418
44020;1;83.33333333333334
44021;0;83.17757009345794
44022;7;65.51724137931035
44023;0;94.11764705882352
44024;0;92.5925925925926
44025;25;68.01464469961725
44026;0;85.55555555555556
44027;1;75.0
44028;4;82.5136612021858
44029;5;76.02862254025044
44031;0;63.91752577319587
44032;0;68.75
44033;0;71.00371747211895
44034;0;78.41726618705036
44035;1;79.64601769911505
44036;0;84.0
44037;0;69.97792494481236
44038;0;79.8076923076923
44039;0;74.6606334841629
44040;1;79.60199004975125
44041;1;78.57142857142857
44042;0;73.98373983739837
44043;0;72.54901960784314
44044;2;81.81818181818183
44045;2;74.86338797814209
44046;1;69.38775510204081
44047;2;62.272727272727266
44048;0;85.24590163934425
44049;9;72.55594817432274
44050;25;68.10150979762287
44051;17;73.68617219530377
44052;0;72.72727272727273
44053;0;74.28571428571429
44054;2;78.70370370370371
44055;4;81.15942028985508
44056;2;68.8622754491018
44059;9;78.125
44060;0;78.04878048780488
44061;0;77.14285714285715
44062;0;73.52941176470588
44063;0;76.05633802816901
44064;0;71.01449275362319
44065;0;66.66666666666666
44066;0;73.14814814814815
44067;1;71.05263157894737
44068;3;77.2382397572079
44070;0;90.56603773584906
44071;5;67.34348561759728
44074;4;77.62237762237763
44075;0;76.78018575851394
44076;18;76.713572401271
44077;0;81.08108108108108
44080;3;78.42465753424658
44082;0;87.64044943820225
44084;0;75.92592592592592
44085;0;67.3076923076923
44086;3;76.16926503340757
44087;1;86.25
44088;0;72.41379310344827
44089;1;86.66666666666667
44090;0;67.94871794871796
44092;0;72.8395061728395
44093;0;82.5
44094;0;83.1858407079646
44096;3;85.71428571428571
44097;0;64.7887323943662
44099;3;65.58533145275035
44100;0;82.70270270270271
44101;2;79.3103448275862
44102;0;90.0
44103;1;77.27272727272727
44105;0;78.04878048780488
44106;5;74.83870967741936
44107;5;69.72477064220183
44108;1;69.375
44109;0;67.5925925925926
44110;1;85.71428571428571
44111;0;75.0
44112;2;67.5990675990676
44113;0;73.23943661971832
44114;0;73.25102880658436
44115;3;88.23529411764706
44116;1;72.28915662650603
44117;4;79.70588235294119
