ID_MUNICIPIO;FECHA_ELECCION;V_ALCD_2016;V_AND_2016;V_BNG-NÓS_2016;V_C's_2016;V_CCD_2016;V_CCD-CI_2016;V_CCa-PNC_2016;V_CDC_2016;V_CENTRO_MODERADO_2016;V_CILUS_2016;V_EAJ-PNV_2016;V_EB_2016;V_EB-AZ_2016;V_ECP_2016;V_EH_Bildu_2016;V_ENTABAN_2016;V_ERC-CATSÍ_2016;V_FE_2016;V_FE_de_las_J_2016;V_FME_2016;V_GBAI_2016;V_HRTS-Ln_2016;V_IMC_2016;V_INDEPENDIEN_2016;V_IZAR_2016;V_JXC_2016;V_Ln_2016;V_MAS_2016;V_P-LIB_2016;V_PACMA_2016;V_PCOE_2016;V_PCPC_2016;V_PCPE_2016;V_PFyV_2016;V_PH_2016;V_PODEMOS-COM_2016;V_PODEMOS-EN_MAREA-ANOVA-EU_2016;V_PODEMOS-EUI_2016;V_PODEMOS-IU-_2016;V_PODEMOS-IU-EQUO_2016;V_PODEMOS-IU-EQUO-BATZARRE_2016;V_PODEMOS-IU-EQUO-CLIAS_2016;V_PODEMOS-IU-EQUO-IZCA_2016;V_PODEMOS-IU-EQUO-SEGOVIEMOS_2016;V_PODEMOS/AHAL_DUGU-IU-EQUO_2016;V_PP_2016;V_PP-FORO_2016;V_PP-PAR_2016;V_PREPAL_2016;V_PSC-PSOE_2016;V_PSE-EE_(PSOE)_2016;V_PSOE_2016;V_PSOE-NCa_2016;V_PSdeG-PSOE_2016;V_PUEDE_2016;V_PxC_2016;V_RECORTES_CERO-GRUPO_VERDE_2016;V_REPO_2016;V_SAIn_2016;V_SI_2016;V_SOMVAL_2016;V_UDT_2016;V_UNIDAD_DEL_PUEBLO_2016;V_UNIDOS_PODEMOS_2016;V_UPL_2016;V_UPN-PP_2016;V_UPyD_2016;V_VOX_2016
01001;2016-06;0;0;0;62;0;0;0;0;0;0;244;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;0;0;3;0;0;0;0;0;0;0;0;0;0;0;466;160;0;0;0;0;205;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;2
01002;2016-06;0;0;0;134;0;0;0;0;0;0;1632;0;0;0;775;0;0;0;0;0;0;0;0;0;0;0;1;0;0;31;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1913;496;0;0;0;0;592;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;4;24
01003;2016-06;0;0;0;1;0;0;0;0;0;0;222;0;0;0;317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;13;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
01004;2016-06;0;0;0;25;0;0;0;0;0;0;301;0;0;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;296;130;0;0;0;0;71;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01006;2016-06;0;0;0;18;0;0;0;0;0;0;11;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;36;0;0;0;0;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01008;2016-06;0;0;0;25;0;0;0;0;0;0;123;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;120;109;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
01009;2016-06;0;0;0;11;0;0;0;0;0;0;210;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;62;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01010;2016-06;0;0;0;26;0;0;0;0;0;0;518;0;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;537;153;0;0;0;0;102;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;2
01011;2016-06;0;0;0;11;0;0;0;0;0;0;47;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;70;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01013;2016-06;0;0;0;14;0;0;0;0;0;0;107;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;47;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01014;2016-06;0;0;0;11;0;0;0;0;0;0;63;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;71;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01016;2016-06;0;0;0;5;0;0;0;0;0;0;68;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;51;54;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01017;2016-06;0;0;0;12;0;0;0;0;0;0;170;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;82;0;0;0;0;54;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
01018;2016-06;0;0;0;22;0;0;0;0;0;0;188;0;0;0;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;132;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
01019;2016-06;0;0;0;7;0;0;0;0;0;0;58;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;18;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01020;2016-06;0;0;0;4;0;0;0;0;0;0;82;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;23;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01021;2016-06;0;0;0;10;0;0;0;0;0;0;93;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;63;72;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01022;2016-06;0;0;0;34;0;0;0;0;0;0;74;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;165;0;0;0;0;122;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;2
01023;2016-06;0;0;0;9;0;0;0;0;0;0;44;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;37;63;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01027;2016-06;0;0;0;14;0;0;0;0;0;0;78;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;37;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
01028;2016-06;0;0;0;29;0;0;0;0;0;0;103;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;187;204;0;0;0;0;97;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
01030;2016-06;0;0;0;0;0;0;0;0;0;0;36;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;42;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01031;2016-06;0;0;0;46;0;0;0;0;0;0;147;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;202;298;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
01032;2016-06;0;0;0;17;0;0;0;0;0;0;100;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;83;0;0;0;0;48;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
01033;2016-06;0;0;0;24;0;0;0;0;0;0;167;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;103;0;0;0;0;62;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01034;2016-06;0;0;0;1;0;0;0;0;0;0;37;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;13;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01036;2016-06;0;0;0;230;0;0;0;0;0;0;2292;0;0;0;1460;0;0;0;0;0;0;0;0;0;0;0;2;0;0;64;0;0;20;0;0;0;0;0;0;0;0;0;0;0;3266;1100;0;0;0;0;1432;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;11;10
01037;2016-06;0;0;0;8;0;0;0;0;0;0;135;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;104;63;0;0;0;0;33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01039;2016-06;0;0;0;4;0;0;0;0;0;0;29;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;44;30;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01041;2016-06;0;0;0;5;0;0;0;0;0;0;29;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;40;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01042;2016-06;0;0;0;6;0;0;0;0;0;0;223;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;50;0;0;0;0;28;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
01043;2016-06;0;0;0;109;0;0;0;0;0;0;180;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418;372;0;0;0;0;281;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;6;2
01044;2016-06;0;0;0;4;0;0;0;0;0;0;34;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;44;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
01046;2016-06;0;0;0;13;0;0;0;0;0;0;109;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;99;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
01047;2016-06;0;0;0;60;0;0;0;0;0;0;103;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;186;189;0;0;0;0;88;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
01049;2016-06;0;0;0;0;0;0;0;0;0;0;30;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;16;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01051;2016-06;0;0;0;51;0;0;0;0;0;0;511;0;0;0;444;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;0;4;0;0;0;0;0;0;0;0;0;0;0;745;204;0;0;0;0;242;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0
01052;2016-06;0;0;0;0;0;0;0;0;0;0;55;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;22;0;0;0;0;42;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01053;2016-06;0;0;0;5;0;0;0;0;0;0;102;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;31;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
01054;2016-06;0;0;0;10;0;0;0;0;0;0;146;0;0;0;198;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;50;0;0;0;0;36;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01055;2016-06;0;0;0;13;0;0;0;0;0;0;153;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;133;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01056;2016-06;0;0;0;3;0;0;0;0;0;0;55;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;26;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01057;2016-06;0;0;0;6;0;0;0;0;0;0;70;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;30;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01058;2016-06;0;0;0;18;0;0;0;0;0;0;155;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;62;0;0;0;0;76;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
01059;2016-06;0;0;0;7023;0;0;0;0;0;0;16574;0;0;0;9794;0;0;0;0;0;0;0;0;0;0;0;59;0;0;1328;0;0;160;0;0;0;0;0;0;0;0;0;0;0;38903;28096;0;0;0;0;21553;0;0;0;0;0;509;0;0;0;0;0;0;0;0;0;253;228
01060;2016-06;0;0;0;8;0;0;0;0;0;0;43;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;60;0;0;0;0;12;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
01061;2016-06;0;0;0;3;0;0;0;0;0;0;36;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;6;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01062;2016-06;0;0;0;16;0;0;0;0;0;0;38;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;54;62;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01063;2016-06;0;0;0;58;0;0;0;0;0;0;332;0;0;0;209;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;341;174;0;0;0;0;103;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;9
01901;2016-06;0;0;0;80;0;0;0;0;0;0;184;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;2;0;0;0;0;0;0;0;0;0;0;0;535;324;0;0;0;0;291;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;2
01902;2016-06;0;0;0;29;0;0;0;0;0;0;102;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;127;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02001;2016-06;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;35;0;0;0;0;0;272;0;0;0;0;0;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
02002;2016-06;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;180;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02003;2016-06;0;0;0;17378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;1055;0;0;108;0;0;0;0;0;0;16193;0;0;0;0;0;38470;0;0;0;0;0;20846;0;0;0;0;183;0;0;0;0;0;0;0;0;0;233;0
02004;2016-06;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;26;0;0;0;0;0;224;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02005;2016-06;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;207;0;0;0;0;0;115;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
02006;2016-06;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;222;0;0;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02007;2016-06;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;122;0;0;0;0;0;260;0;0;0;0;0;403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
02008;2016-06;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;103;0;0;0;0;0;344;0;0;0;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
02009;2016-06;0;0;0;2122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;111;0;0;14;0;0;0;0;0;0;2551;0;0;0;0;0;5126;0;0;0;0;0;4011;0;0;0;0;15;0;0;0;0;0;0;0;0;0;28;0
02010;2016-06;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;142;0;0;0;0;0;627;0;0;0;0;0;491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
02011;2016-06;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;238;0;0;0;0;0;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02012;2016-06;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;122;0;0;0;0;0;469;0;0;0;0;0;681;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0
02013;2016-06;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;51;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02014;2016-06;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;92;0;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02015;2016-06;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;97;0;0;0;0;0;483;0;0;0;0;0;412;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
02016;2016-06;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;189;0;0;0;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
02017;2016-06;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;41;0;0;0;0;0;252;0;0;0;0;0;261;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
02018;2016-06;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;48;0;0;0;0;0;306;0;0;0;0;0;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02019;2016-06;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;205;0;0;0;0;0;662;0;0;0;0;0;763;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
02020;2016-06;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;161;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02021;2016-06;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;386;0;0;0;0;0;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02022;2016-06;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;166;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02023;2016-06;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;234;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
02024;2016-06;0;0;0;331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;23;0;0;4;0;0;0;0;0;0;452;0;0;0;0;0;941;0;0;0;0;0;764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
02025;2016-06;0;0;0;873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;83;0;0;12;0;0;0;0;0;0;852;0;0;0;0;0;2549;0;0;0;0;0;1173;0;0;0;0;15;0;0;0;0;0;0;0;0;0;16;0
02026;2016-06;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;223;0;0;0;0;0;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
02027;2016-06;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;116;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02028;2016-06;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;33;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02029;2016-06;0;0;0;378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;33;0;0;3;0;0;0;0;0;0;417;0;0;0;0;0;888;0;0;0;0;0;697;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0
02030;2016-06;0;0;0;228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;271;0;0;0;0;0;733;0;0;0;0;0;996;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0
02031;2016-06;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;190;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02032;2016-06;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;61;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02033;2016-06;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;15;0;0;3;0;0;0;0;0;0;235;0;0;0;0;0;660;0;0;0;0;0;406;0;0;0;0;6;0;0;0;0;0;0;0;0;0;5;0
02034;2016-06;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;216;0;0;0;0;0;401;0;0;0;0;0;345;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0
02035;2016-06;0;0;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;188;0;0;0;0;0;545;0;0;0;0;0;468;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0
02036;2016-06;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;49;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02037;2016-06;0;0;0;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;180;0;0;14;0;0;0;0;0;0;1814;0;0;0;0;0;6092;0;0;0;0;0;4212;0;0;0;0;19;0;0;0;0;0;0;0;0;0;23;0
02038;2016-06;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;14;0;0;0;0;0;123;0;0;0;0;0;61;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
02039;2016-06;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;86;0;0;0;0;0;328;0;0;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
